,Unnamed: 0,ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,MktFare,MktDistance,MktDistanceGroup,MktMilesFlown,NonStopMiles,ItinGeoType,MktGeoType,Unnamed: 41
90,90,201513772708,20151377270801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11259,1125903,30194,DAL,US,48,TX,Texas,74,LAX:AUS:DAL,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,365.1,1242.0,3,1431.0,1246.0,2,2,
91,91,201513772708,20151377270803,1,2015,1,11259,1125903,30194,DAL,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,DAL:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,317.9,1246.0,3,1246.0,1246.0,2,2,
92,92,201513772709,20151377270901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11259,1125903,30194,DAL,US,48,TX,Texas,74,LAX:AUS:DAL,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,390.22,1242.0,3,1431.0,1246.0,2,2,
93,93,201513772709,20151377270903,1,2015,1,11259,1125903,30194,DAL,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,DAL:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,339.78,1246.0,3,1246.0,1246.0,2,2,
94,94,201513772710,20151377271001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,237.0,1242.0,3,2557.0,2311.0,2,2,
95,95,201513772711,20151377271101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,390.0,1242.0,3,2557.0,2311.0,2,2,
96,96,201513772712,20151377271201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,582.0,1242.0,3,2557.0,2311.0,2,2,
97,97,201513772713,20151377271301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,225.09,1242.0,3,2557.0,2311.0,2,2,
98,98,201513772713,20151377271303,2,2015,1,11278,1127802,30852,DCA,US,51,VA,Virginia,38,12892,1289203,32575,LAX,US,6,CA,California,91,DCA:DAL:LAX,38:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,213.91,1184.0,3,2430.0,2311.0,2,2,
99,99,201513772714,20151377271401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,178.22,1242.0,3,2557.0,2311.0,2,2,
100,100,201513772714,20151377271403,2,2015,1,11278,1127802,30852,DCA,US,51,VA,Virginia,38,12892,1289203,32575,LAX,US,6,CA,California,91,DCA:HOU:LAX,38:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,181.78,1218.0,3,2608.0,2311.0,2,2,
101,101,201513772715,20151377271501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11278,1127802,30852,DCA,US,51,VA,Virginia,38,LAX:AUS:DCA,91:74:38,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,228.49,1242.0,3,2557.0,2311.0,2,2,
102,102,201513772715,20151377271503,1,2015,1,11278,1127802,30852,DCA,US,51,VA,Virginia,38,12892,1289203,32575,LAX,US,6,CA,California,91,DCA:LAX,38:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,206.51,2311.0,5,2311.0,2311.0,2,2,
103,103,201513772716,20151377271601,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,126.4,1242.0,3,1242.0,1242.0,2,2,
104,104,201513772716,20151377271602,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:DEN:LAX,74:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,166.6,775.0,2,1637.0,1242.0,2,2,
105,105,201513772717,20151377271701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11540,1154003,30615,ELP,US,48,TX,Texas,74,LAX:AUS:ELP,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,171.0,1242.0,3,1770.0,715.0,2,2,
106,106,201513772718,20151377271801,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,205.42,1242.0,3,1242.0,1242.0,2,2,
107,107,201513772718,20151377271802,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:LAX,74:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,205.58,528.0,2,1243.0,1242.0,2,2,
108,108,201513772719,20151377271901,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,209.42,1242.0,3,1242.0,1242.0,2,2,
109,109,201513772719,20151377271902,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:LAX,74:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,209.58,528.0,2,1243.0,1242.0,2,2,
110,110,201513772720,20151377272001,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,239.9,1242.0,3,1242.0,1242.0,2,2,
111,111,201513772720,20151377272002,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:LAX,74:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,240.1,528.0,2,1243.0,1242.0,2,2,
112,112,201513772721,20151377272101,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,270.89,1242.0,3,1242.0,1242.0,2,2,
113,113,201513772721,20151377272102,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:LAX,74:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,271.11,528.0,2,1243.0,1242.0,2,2,
114,114,201513772722,20151377272201,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,283.89,1242.0,3,1242.0,1242.0,2,2,
115,115,201513772722,20151377272202,2,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:LAX,74:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,284.11,528.0,2,1243.0,1242.0,2,2,
116,116,201513772723,20151377272301,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,10423,1042302,30423,AUS,US,48,TX,Texas,74,LAX:AUS,91:74,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,266.18,1242.0,3,1242.0,1242.0,2,2,
117,117,201513772723,20151377272302,3,2015,1,10423,1042302,30423,AUS,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,AUS:ELP:PHX:LAX,74:74:81:91,0.0,WN:WN:WN,0.0,WN:WN:WN,WN,WN,WN,0.0,1.0,266.82,528.0,2,1245.0,1242.0,2,2,
118,118,201513772724,20151377272401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,5.0,5.0,1242.0,3,2746.0,2454.0,2,2,
119,119,201513772725,20151377272501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,8.0,156.0,1242.0,3,2746.0,2454.0,2,2,
120,120,201513772726,20151377272601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,159.0,1242.0,3,2746.0,2454.0,2,2,
121,121,201513772727,20151377272701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,160.0,1242.0,3,2746.0,2454.0,2,2,
122,122,201513772728,20151377272801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,161.0,1242.0,3,2746.0,2454.0,2,2,
123,123,201513772729,20151377272901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,163.0,1242.0,3,2746.0,2454.0,2,2,
124,124,201513772730,20151377273001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,181.0,1242.0,3,2746.0,2454.0,2,2,
125,125,201513772731,20151377273101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,183.0,1242.0,3,2746.0,2454.0,2,2,
126,126,201513772732,20151377273201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,194.0,1242.0,3,2746.0,2454.0,2,2,
127,127,201513772733,20151377273301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,195.0,1242.0,3,2746.0,2454.0,2,2,
128,128,201513772734,20151377273401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,247.0,1242.0,3,2746.0,2454.0,2,2,
129,129,201513772735,20151377273501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,276.0,1242.0,3,2746.0,2454.0,2,2,
130,130,201513772736,20151377273601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,290.0,1242.0,3,2746.0,2454.0,2,2,
131,131,201513772737,20151377273701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,297.0,1242.0,3,2746.0,2454.0,2,2,
132,132,201513772738,20151377273801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,637.0,1242.0,3,2746.0,2454.0,2,2,
133,133,201513772739,20151377273901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,290.0,1242.0,3,2746.0,2454.0,2,2,
134,134,201513772739,20151377273903,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:AUS:LAX,21:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,290.0,1504.0,4,2746.0,2454.0,2,2,
135,135,201513772740,20151377274001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,328.02,1242.0,3,2746.0,2454.0,2,2,
136,136,201513772740,20151377274003,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:MDW:LAX,21:41:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,293.98,711.0,2,2461.0,2454.0,2,2,
137,137,201513772741,20151377274101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,163.75,1242.0,3,2746.0,2454.0,2,2,
138,138,201513772741,20151377274103,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:PHX:LAX,21:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,149.25,2133.0,5,2503.0,2454.0,2,2,
139,139,201513772742,20151377274201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,168.98,1242.0,3,2746.0,2454.0,2,2,
140,140,201513772742,20151377274203,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:PHX:LAX,21:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,154.02,2133.0,5,2503.0,2454.0,2,2,
141,141,201513772743,20151377274301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,LAX:AUS:EWR,91:74:21,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,216.06,1242.0,3,2746.0,2454.0,2,2,
142,142,201513772743,20151377274303,2,2015,1,11618,1161802,31703,EWR,US,34,NJ,New Jersey,21,12892,1289203,32575,LAX,US,6,CA,California,91,EWR:PHX:LAX,21:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,196.94,2133.0,5,2503.0,2454.0,2,2,
143,143,201513772744,20151377274401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.0,1242.0,3,2347.0,2342.0,2,2,
144,144,201513772745,20151377274501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,148.0,1242.0,3,2347.0,2342.0,2,2,
145,145,201513772746,20151377274601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,158.0,1242.0,3,2347.0,2342.0,2,2,
146,146,201513772747,20151377274701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,181.0,1242.0,3,2347.0,2342.0,2,2,
147,147,201513772748,20151377274801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,260.0,1242.0,3,2347.0,2342.0,2,2,
148,148,201513772749,20151377274901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,329.0,1242.0,3,2347.0,2342.0,2,2,
149,149,201513772750,20151377275001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,414.0,1242.0,3,2347.0,2342.0,2,2,
150,150,201513772751,20151377275101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.5,1242.0,3,2347.0,2342.0,2,2,
151,151,201513772751,20151377275103,2,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:HOU:LAX,33:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.5,957.0,2,2347.0,2342.0,2,2,
152,152,201513772752,20151377275201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,196.0,1242.0,3,2347.0,2342.0,2,2,
153,153,201513772752,20151377275203,2,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:HOU:LAX,33:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,196.0,957.0,2,2347.0,2342.0,2,2,
154,154,201513772753,20151377275301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.43,1242.0,3,2347.0,2342.0,2,2,
155,155,201513772753,20151377275303,2,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:LAS:LAX,33:85:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,5.57,2173.0,5,2409.0,2342.0,2,2,
156,156,201513772754,20151377275401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.51,1242.0,3,2347.0,2342.0,2,2,
157,157,201513772754,20151377275403,1,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:LAX,33:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,5.49,2342.0,5,2342.0,2342.0,2,2,
158,158,201513772755,20151377275501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,167.68,1242.0,3,2347.0,2342.0,2,2,
159,159,201513772755,20151377275503,1,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:LAX,33:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,167.32,2342.0,5,2342.0,2342.0,2,2,
160,160,201513772756,20151377275601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,178.19,1242.0,3,2347.0,2342.0,2,2,
161,161,201513772756,20151377275603,1,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:LAX,33:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,177.81,2342.0,5,2342.0,2342.0,2,2,
162,162,201513772757,20151377275701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11697,1169703,32467,FLL,US,12,FL,Florida,33,LAX:AUS:FLL,91:74:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.51,1242.0,3,2347.0,2342.0,2,2,
163,163,201513772757,20151377275703,2,2015,1,11697,1169703,32467,FLL,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,FLL:PHX:LAX,33:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.49,1972.0,4,2342.0,2342.0,2,2,
164,164,201513772758,20151377275801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,568.0,1242.0,3,1390.0,1390.0,2,2,
165,165,201513772759,20151377275901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,569.0,1242.0,3,1390.0,1390.0,2,2,
166,166,201513772760,20151377276001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.5,1242.0,3,1390.0,1390.0,2,2,
167,167,201513772760,20151377276003,1,2015,1,12191,1219102,31453,HOU,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,HOU:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,5.5,1390.0,3,1390.0,1390.0,2,2,
168,168,201513772761,20151377276101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,213.0,1242.0,3,1390.0,1390.0,2,2,
169,169,201513772761,20151377276103,1,2015,1,12191,1219102,31453,HOU,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,HOU:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,213.0,1390.0,3,1390.0,1390.0,2,2,
170,170,201513772762,20151377276201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,239.0,1242.0,3,1390.0,1390.0,2,2,
171,171,201513772762,20151377276203,1,2015,1,12191,1219102,31453,HOU,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,HOU:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,239.0,1390.0,3,1390.0,1390.0,2,2,
172,172,201513772763,20151377276301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,255.0,1242.0,3,1390.0,1390.0,2,2,
173,173,201513772763,20151377276303,1,2015,1,12191,1219102,31453,HOU,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,HOU:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,255.0,1390.0,3,1390.0,1390.0,2,2,
174,174,201513772764,20151377276401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12191,1219102,31453,HOU,US,48,TX,Texas,74,LAX:AUS:HOU,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,443.5,1242.0,3,1390.0,1390.0,2,2,
175,175,201513772764,20151377276403,1,2015,1,12191,1219102,31453,HOU,US,48,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,HOU:LAX,74:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,443.5,1390.0,3,1390.0,1390.0,2,2,
176,176,201513772765,20151377276501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12206,1220603,32206,HRL,US,48,TX,Texas,74,LAX:AUS:HRL,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.0,1242.0,3,1515.0,1349.0,2,2,
177,177,201513772766,20151377276601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12206,1220603,32206,HRL,US,48,TX,Texas,74,LAX:AUS:HRL,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,185.0,1242.0,3,1515.0,1349.0,2,2,
178,178,201513772767,20151377276701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12206,1220603,32206,HRL,US,48,TX,Texas,74,LAX:AUS:HRL,91:74:74,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,434.0,1242.0,3,1515.0,1349.0,2,2,
