account_id,operation,amount,balance,k_symbol,bank,account,time_diff,type
3806,2,137,22788,5,1,1648,277,0
845,0,2486,788,7,3,1787,272,1
515,3,91,45677,7,13,7665,79,1
4468,4,2107,31786,7,7,2904,370,2
1870,5,70,22352,0,13,7665,461,1
215,5,5082,36812,7,13,7665,180,1
2337,0,7696,14234,7,13,7665,386,2
2925,4,417,35705,7,13,7665,468,2
3978,4,2723,36930,0,13,7665,464,2
1147,4,243,31451,6,1,6827,152,2
37,0,4501,44467,7,13,7665,251,2
2902,4,1623,63224,3,13,7665,412,2
3357,4,39114,2776,5,9,6108,309,2
2073,4,1120,50533,7,13,7665,423,2
3465,4,1465,33416,0,13,7665,460,2
2356,5,3105,48331,7,13,7665,250,2
845,4,1052,29061,7,2,4369,380,2
2855,2,1402,15061,7,13,7665,462,2
596,4,5965,22822,7,4,2623,344,2
3140,0,2757,21912,7,5,5340,383,0
1724,2,7463,2697,7,11,6935,169,1
2628,5,6241,34440,7,12,7418,312,2
2563,5,158,36900,3,5,6848,438,1
935,4,1095,21691,7,13,7665,412,2
3863,5,14062,44218,7,13,7665,137,1
221,4,1296,35089,7,13,7665,394,2
3511,3,568,27791,7,13,7665,461,0
3106,5,837,47312,7,4,7665,318,2
4029,4,695,19771,7,2,2980,342,2
1959,3,211,717,7,8,7665,224,2
1990,5,2190,16520,7,13,7665,224,2
2073,0,3668,12079,5,9,1953,418,1
1082,4,6155,38431,0,13,7665,432,2
4250,3,4,28425,7,13,7665,458,1
2855,5,4545,25930,0,13,7665,339,1
3335,0,5284,17061,5,3,6466,423,2
4415,4,4262,22980,7,13,7665,280,2
3806,3,2,22860,4,9,6426,462,2
900,3,76,18941,5,2,6665,272,2
3140,2,2323,7010,7,9,5982,175,1
1782,5,24135,29355,7,13,7665,409,2
1904,3,144,44488,7,13,7665,391,1
3806,4,8738,28260,4,1,5087,432,2
3551,5,2594,38536,7,13,7665,417,2
2761,0,229,27526,7,13,7665,447,1
821,5,118,31502,6,13,7665,407,1
2761,2,13952,16234,5,8,5405,294,0
2902,3,91,26858,3,12,5440,108,1
845,2,26223,112900,7,13,7665,118,1
2902,0,6270,8583,7,10,4369,75,1
2784,5,3066,23562,7,13,7665,215,2
2902,5,16255,29353,7,13,7665,192,2
263,5,236,58955,7,13,7665,249,2
669,2,70,26041,7,13,7665,455,2
426,5,1161,51153,7,13,7665,463,2
437,0,6511,12914,7,10,2795,305,2
1080,2,731,26068,7,1,7458,277,1
345,3,3317,22865,7,13,7665,151,1
960,2,26025,22921,5,2,957,381,2
4144,3,107,20261,3,3,7624,440,1
3097,5,3457,27451,6,13,7665,448,2
1870,5,7803,69418,7,13,7665,369,2
1170,0,3858,23824,1,4,2623,251,2
31,5,2865,29866,7,0,863,419,2
2902,5,33967,43209,7,13,7665,91,1
2120,4,4226,28419,0,7,7665,443,2
3465,5,15,45379,6,13,7665,296,1
4091,0,5656,30560,7,13,7665,394,1
106,4,6866,39950,7,13,7665,407,2
2277,2,6910,760,7,0,4993,369,2
4468,5,14,26448,6,3,637,424,2
1959,2,17330,66645,7,13,7665,426,1
212,5,3296,35674,7,13,7665,460,2
2918,4,1506,22820,7,13,7665,253,2
1870,2,76570,23281,7,13,7665,404,2
1724,3,46,25740,3,13,7665,266,1
901,4,3499,20388,7,2,6028,313,2
3633,0,4719,17012,7,13,7665,460,1
1350,2,6025,22204,7,9,177,167,1
3721,4,802,26198,1,1,2351,375,2
3402,3,164,45829,5,5,3184,466,1
4400,4,4135,40133,0,13,7665,370,2
1724,2,32118,30414,7,13,7665,300,2
4033,5,31462,66544,7,13,7665,198,1
3830,2,6009,39143,7,13,7665,377,1
4311,3,182,62724,3,13,7665,410,1
4415,4,35,11079,7,13,7665,244,2
4283,5,16,45802,6,9,3806,257,1
472,5,6722,35674,0,13,7665,461,1
271,2,41285,28648,7,13,7665,85,1
4325,4,2249,59236,0,5,2773,370,2
4091,5,14,12690,6,13,7665,350,1
2785,2,3889,36183,5,11,1988,325,2
2120,4,8357,33116,0,7,5087,467,2
3687,4,3083,19871,0,13,7665,269,0
2483,5,501,26577,3,13,7665,425,1
3335,4,539,58887,0,13,7665,425,2
1341,4,661,19495,7,13,7665,296,2
1076,4,576,13158,7,13,7665,411,2
4023,4,59,47014,7,13,7665,375,2
2239,2,14,18238,6,0,4252,307,1
2044,5,14,7796,6,13,7665,321,2
3806,4,3950,27702,1,8,5087,428,2
2761,2,21581,22711,5,9,2605,449,1
825,5,7431,36323,0,13,7665,244,2
1162,4,3687,15418,1,9,6380,373,2
4051,1,25266,71919,5,7,1739,422,2
2761,3,87,14487,3,13,7665,378,2
1587,4,18422,61012,7,13,7665,430,2
362,3,6583,28086,5,0,3804,323,2
34,5,15,14688,7,13,7665,310,2
4468,2,21504,633,0,13,7665,372,1
455,5,14,27620,3,10,768,317,2
4076,4,3235,37846,0,13,7665,460,2
622,5,15118,45077,0,13,7665,316,2
3140,4,758,54660,7,13,7665,369,2
600,3,14,55649,3,13,7665,394,2
515,5,31111,64541,7,12,4252,296,2
3140,0,6279,26993,7,13,7665,209,1
3784,2,2533,26946,0,13,7665,290,1
4220,5,12072,30480,7,13,0,408,1
3367,3,98,4973,3,3,7549,105,1
3721,4,12177,39885,5,9,4946,459,2
3081,2,27447,66073,7,13,7665,214,1
4468,2,16162,38353,7,13,7665,327,1
3397,5,7519,44374,7,13,7665,366,1
2337,2,4578,14172,5,9,4946,155,1
3686,5,31275,58352,5,13,7665,409,1
1076,3,191,18946,7,13,0,362,1
2159,2,3679,43239,5,8,6192,239,2
3153,5,7522,27131,7,10,4801,435,2
1023,3,271,23714,1,7,1607,462,1
1973,4,1683,17705,3,13,7665,456,2
2818,5,983,26418,6,13,7665,173,1
1724,0,4923,35420,0,13,7665,393,1
4076,0,4537,21431,1,9,433,403,2
4283,3,103,41605,3,13,4801,177,2
3335,5,1887,17507,0,13,6282,338,2
4468,3,179,23285,0,13,7665,383,2
1076,0,33513,9536,5,2,4840,211,1
4184,2,478,55822,3,9,0,254,2
3489,5,2920,36051,7,13,7665,248,2
473,5,14,26893,6,4,3800,371,2
1610,5,20706,50246,7,13,7665,266,1
425,0,6477,30523,7,13,7665,278,1
4042,3,224,39455,3,13,7665,392,1
215,5,6212,26912,0,13,7665,367,2
3099,1,17190,14484,7,12,989,339,1
1915,2,158,43532,7,8,989,339,1
1207,3,1905,34507,7,3,5636,284,2
2563,4,412,47924,0,13,7665,267,1
1495,0,5398,30857,7,13,7665,378,2
426,4,1347,22365,7,13,7665,436,2
1379,3,135,40412,3,12,980,293,2
1904,5,1266,29760,7,13,7665,323,2
4023,4,9299,-99,7,13,4840,382,2
599,0,5603,14256,1,4,4274,429,2
3806,3,17211,12163,5,1,1739,388,2
4313,3,18,13230,3,8,5405,132,1
2416,4,14113,48141,7,13,7665,374,2
345,3,98,36364,7,1,7549,245,1
706,4,1082,22680,7,13,7665,445,1
2450,2,5438,19682,1,0,6282,212,1
1990,5,7327,44504,5,12,989,308,1
1080,3,65,20082,3,9,6418,235,1
4144,5,36915,88020,7,13,7665,371,2
3014,4,384,13896,5,3,2623,371,2
2785,5,23927,57510,7,13,7665,370,2
2855,5,3363,32187,0,13,7665,372,2
2114,5,19293,91644,7,13,7665,167,1
271,2,14105,85039,7,0,67,283,1
4250,0,18376,18685,7,13,7665,268,1
3201,5,17040,44826,0,13,7665,456,1
4283,4,7362,22790,1,4,1787,218,2
1907,3,108,27209,5,11,5370,476,1
263,4,7693,94485,7,0,4946,459,2
3447,0,5185,2679,5,1,1574,433,1
4468,5,2825,61264,0,13,7665,373,1
4468,2,3577,27528,0,13,7665,250,1
3633,2,18226,48250,7,13,7665,191,1
4029,3,179,31263,3,1,2980,387,2
2483,4,21570,42848,7,13,863,474,2
4272,5,68,18217,6,2,7665,412,2
4415,5,749,36015,6,13,7665,278,2
3335,4,3732,543,0,2,7665,416,2
3686,2,224,34990,5,1,229,342,1
2356,4,1941,1340,7,1,6311,409,2
700,3,56,11390,7,13,7665,288,1
1864,4,16900,17644,3,8,6616,380,2
4468,0,5077,54872,7,13,7665,337,2
3686,5,19576,57335,7,13,7665,358,2
2277,5,4128,16739,6,13,7665,255,2
2337,5,7020,35647,6,3,7665,435,2
3140,4,547,17313,7,9,6728,298,1
1688,2,69455,44722,7,13,7665,246,2
2902,5,14,68703,7,13,7665,348,0
2450,4,163,25383,6,1,6901,385,2
345,2,72356,33206,7,13,7665,262,2
1990,5,6408,84706,7,13,7665,458,1
3806,3,2477,33299,5,1,6108,407,2
3153,0,8622,17336,7,3,7665,85,1
3140,2,9891,75232,7,1,5336,186,1
825,3,109,42205,3,13,7665,280,2
2902,5,141,42927,6,13,7665,168,2
186,0,2776,50938,7,13,7665,202,1
4184,4,830,54166,7,13,7665,369,2
257,2,28098,36665,7,13,0,279,1
4415,4,1836,23074,7,13,7665,426,2
3806,2,1765,5767,5,9,1196,427,1
2684,3,5059,12184,3,13,7665,314,2
37,5,3134,44325,0,13,7665,248,2
3357,0,3782,37126,0,13,7665,384,2
825,3,5,20692,3,6,3342,202,1
4317,0,4634,16279,7,13,7665,251,1
1162,5,14,7491,6,4,7561,320,2
3106,4,24745,37542,7,8,6311,421,2
2159,2,51179,54237,7,12,67,92,1
4276,3,68,21507,0,13,7665,460,2
1023,5,87,25125,0,13,7665,461,2
2563,5,2222,511,7,13,7665,469,1
959,5,2216,28343,1,2,2561,238,2
37,0,3045,48090,7,13,7665,211,1
4214,5,9656,61253,7,13,7665,204,2
1616,0,2556,17150,7,9,7423,237,1
186,4,1977,29197,7,3,3950,378,2
1495,4,939,22363,7,5,4843,426,2
4047,3,126,28813,3,13,7665,407,2
2677,5,16842,44573,0,13,7665,336,1
900,4,1844,17414,7,13,7665,406,2
1695,5,12721,45749,0,13,7665,365,2
596,5,14,16802,6,13,7665,370,2
4415,4,8100,27400,5,3,5933,307,2
4462,2,15,22802,5,10,4843,455,2
2755,2,139,37010,3,4,4274,459,0
4029,0,4608,15740,0,13,7665,245,0
1520,3,13,29078,0,13,7665,340,1
1455,4,60,14093,7,13,7665,333,1
1688,5,1982,72735,7,13,7665,371,1
426,0,4334,22443,7,13,7665,468,1
4462,3,120,27176,3,12,6108,278,2
1610,4,426,76126,7,1,4369,458,2
4040,3,699,16416,7,1,14,372,1
1591,2,14764,59245,7,13,7665,309,0
1990,2,21790,16858,7,13,7665,420,1
1,1,8313,42548,0,2,910,294,2
934,3,128,42059,3,11,1670,396,0
2483,2,15644,13219,7,3,2607,201,1
3952,0,3231,56636,7,11,4803,353,1
3721,0,4593,16796,1,9,6827,180,1
2818,5,3675,16149,0,13,7665,165,2
362,0,7250,13013,7,12,2924,376,1
4313,2,71,17698,3,11,1055,441,1
935,5,2182,22228,7,13,7665,246,2
1076,0,101,15384,2,13,7665,305,1
3511,4,3746,15547,1,3,6062,396,2
4091,5,14,22424,6,13,7665,300,2
2761,0,172,22180,7,13,7665,424,1
1697,2,6544,36490,1,10,2773,280,2
700,2,6020,84408,7,10,1055,328,2
380,5,14,25460,7,13,7665,461,0
3686,5,8309,27935,0,13,7665,152,1
4250,5,891,27516,7,13,7665,387,2
3367,2,12467,57432,7,13,7665,454,1
2398,5,18,1046,3,3,957,178,2
1,3,61,66753,3,13,7665,416,2
973,2,24074,43106,7,13,7665,458,1
2761,5,5720,26393,0,13,7665,338,1
706,5,14,23143,6,4,7665,402,2
1401,3,44,10867,3,11,6108,464,1
445,5,135,40122,3,13,7665,248,2
2665,0,4722,11724,7,13,7665,457,1
4468,4,1836,44756,7,13,7665,276,1
3721,4,96,23351,3,9,1607,374,2
1399,3,24,47466,7,13,7665,182,1
1819,0,38664,22263,7,2,3806,268,1
1,5,7108,174641,7,13,7665,127,1
4159,2,5269,19280,5,8,970,345,2
4144,4,7105,21497,7,3,5636,262,2
2374,2,2645,21759,7,13,7665,463,1
4220,3,138,26868,6,10,6866,402,2
3730,2,13059,13684,7,13,7665,416,1
99,5,14,40573,6,13,7665,282,2
3140,5,214,43235,7,13,7665,64,1
1819,0,3474,27303,7,11,177,249,2
305,3,103,23023,3,13,7665,452,1
1990,3,14297,64710,7,13,7665,339,2
1915,2,509,14157,7,8,0,162,1
2563,0,57129,60383,7,13,7665,123,1
4283,4,3039,15531,7,13,7665,153,1
2761,4,5959,29973,5,5,6766,466,2
4054,5,11312,20762,7,13,7665,300,2
4220,0,15,19615,2,13,7665,459,1
4159,4,4424,85326,0,7,4840,373,2
1942,2,2341,6351,7,9,7665,360,2
4023,0,4467,16429,0,3,957,309,2
4047,5,416,84868,7,13,7665,356,2
473,0,5793,27010,7,11,3026,311,1
4184,4,2773,21607,0,7,3026,427,2
4159,5,3171,35926,7,13,7665,280,1
403,2,6882,24684,3,2,5281,370,1
1610,4,2082,17454,1,3,3484,454,2
3721,2,716,6373,5,9,6393,460,2
3518,5,862,46009,7,13,7665,321,2
1341,2,5343,21814,7,8,6185,367,0
3060,4,3260,4528,1,12,1670,410,2
1080,5,26366,44979,7,13,7665,137,1
4276,5,15058,45063,7,1,5815,281,2
3140,4,2067,18766,7,13,7665,359,2
1076,2,1038,88960,7,13,7665,313,1
2159,0,3495,26999,1,0,5725,467,2
905,4,3455,36719,5,6,2651,271,2
362,3,5581,32963,1,9,7423,360,2
2337,5,13474,50257,7,13,7665,407,1
2761,0,6790,42845,7,13,2773,364,1
3952,4,12745,14105,7,13,7665,373,2
2902,5,188,42947,3,3,1953,415,2
939,4,20,27329,7,8,7193,148,1
2563,4,3178,34414,7,12,6848,426,2
3785,5,4869,43292,3,4,2683,440,2
2902,5,349,22436,7,2,1115,197,1
2864,5,6100,71033,7,13,7665,126,1
1080,4,3327,28720,7,13,7665,422,2
1094,4,1718,16695,0,13,7665,382,2
4159,0,5863,46262,7,13,7665,422,1
4159,0,2108,23378,0,2,5756,461,2
2378,3,105,33821,5,1,4640,162,1
3686,0,4002,29648,3,13,7665,459,1
3978,5,3132,45250,6,13,7665,441,2
3433,5,836,27512,7,13,7665,318,2
4313,3,338,46450,3,1,6848,277,1
514,5,491,33186,7,13,7665,342,2
561,5,322,59118,7,13,7665,213,2
4104,4,3840,27142,7,13,7665,397,2
3060,5,9,25909,7,13,7665,180,2
345,0,5045,24275,0,3,2904,297,1
283,2,71336,44785,5,0,6631,270,1
2490,4,1320,36040,7,13,1490,400,2
2563,2,38289,29274,7,5,3947,463,1
3099,5,2055,60255,0,13,7665,300,2
2563,5,27,12512,3,13,7665,456,0
2458,2,3189,97503,7,13,7665,264,1
2580,5,2972,26365,0,13,7423,308,2
1688,5,6731,29314,0,13,7665,430,2
4283,4,15697,37949,3,0,3342,475,2
3140,2,27527,60624,0,13,7665,421,1
4023,3,676,54920,7,13,7665,339,1
1392,4,7792,65770,7,13,7665,368,2
2855,3,5,13299,7,0,0,458,1
3785,3,130,26814,7,3,7665,349,2
391,2,203,43852,3,13,7665,278,1
4316,5,6341,24441,0,7,4558,398,2
3991,3,71,22824,3,9,580,428,2
3511,2,117,77296,7,13,7665,454,1
4054,0,3782,19610,7,2,4175,63,1
596,0,4502,18283,7,13,7665,397,2
1761,4,4665,3508,5,1,6848,171,2
550,4,2879,30504,7,13,2980,289,1
3367,0,5964,16657,0,13,7665,291,1
1014,2,8785,21548,7,0,5405,372,1
2605,2,5550,57998,0,13,7665,353,1
2979,0,7652,12018,0,13,7665,276,1
345,4,2592,22664,7,13,7665,415,2
2108,0,8741,27299,5,13,7665,128,1
257,0,2298,67828,7,13,7665,98,1
2755,0,5205,21038,5,6,2734,414,0
3051,0,8284,21974,0,13,7665,312,0
4029,4,6743,7537,5,10,4803,311,2
1076,5,14,44437,7,13,7665,248,1
4468,4,2482,32917,7,13,7665,463,2
345,3,67,39176,3,11,6616,168,1
99,5,21,41753,7,13,7665,460,2
1272,2,6,16228,7,13,7665,340,1
426,4,615,828,7,13,7665,363,2
4266,5,21309,22492,7,13,7665,215,1
603,4,5832,23888,5,7,6466,393,2
1870,5,7310,27501,0,13,7665,340,2
1350,4,5244,47716,7,13,0,456,2
1207,2,1437,79190,7,13,7665,418,0
2785,0,49309,7129,7,11,4252,168,1
4023,4,5150,32411,7,13,7665,242,2
3116,5,2713,36933,0,13,0,358,2
2761,3,130,83555,5,10,1196,463,2
4468,5,14,33105,6,3,3596,251,2
2514,5,17832,36278,7,13,7665,444,2
2177,5,317,23321,7,13,7665,179,2
2761,5,6206,42343,0,13,7665,370,2
2177,3,15,22918,5,2,2047,417,1
3116,5,1535,15081,7,13,7665,382,2
4041,2,22669,53314,7,13,7665,337,1
1990,5,5210,18642,7,13,7665,425,2
2925,5,19556,29161,7,12,4007,152,2
3721,2,18050,22875,7,13,7665,456,1
4272,5,137,25390,3,10,2683,330,1
362,2,1870,9868,5,4,2351,408,1
4076,0,4582,20280,5,1,1115,310,2
3571,4,3013,21077,7,13,7665,464,2
31,3,7,59355,7,13,7665,185,1
669,4,2202,17210,0,13,7665,462,2
1207,5,5900,28629,7,1,2047,278,1
2864,4,4219,26201,7,13,7665,475,2
1341,5,8650,29471,7,13,0,229,1
3730,2,112746,40714,7,13,7665,473,1
4097,4,161,33112,7,13,7665,244,2
1697,2,3231,19849,7,13,7665,218,1
2761,5,929,17023,0,13,7665,335,2
3551,3,99,26440,7,6,2094,243,1
1646,5,8221,56541,7,13,7665,369,2
2412,4,2358,23359,0,13,7665,306,2
1094,5,14,18708,6,8,2734,469,2
3433,0,19841,37629,7,4,1594,133,2
2902,0,33300,26748,7,11,3026,445,1
550,0,21533,18236,7,13,3804,166,1
1699,4,8506,35221,7,9,6581,434,2
3140,2,35558,65166,7,13,7665,279,1
3721,4,2317,20172,5,9,4446,315,2
1076,4,3494,14684,7,13,7665,285,2
2761,4,3171,30525,7,10,3628,279,2
2881,5,828,25419,0,13,7665,126,1
2490,5,4505,20913,7,5,2623,353,2
3991,0,4779,50010,0,13,7665,396,2
4220,0,5262,17948,6,13,7665,405,2
209,3,136,44334,3,10,5725,422,1
3009,3,123,25329,6,13,7665,349,1
1379,4,183,34392,3,13,7665,465,2
3140,0,4952,20148,0,9,177,412,2
4089,4,164,37357,0,10,1953,406,2
550,0,2375,31543,7,13,7665,330,1
37,5,165,34827,0,13,7665,470,2
1212,2,2982,7266,3,5,5312,278,2
2915,5,43416,56629,7,13,7665,388,1
1959,4,217,24909,0,13,7665,393,2
2490,5,22750,69883,7,13,7665,222,1
600,4,2036,13206,0,13,7665,249,2
4220,5,3245,14237,0,13,7665,246,2
2440,0,3605,32589,1,4,4368,224,1
1377,0,3855,36790,7,13,7665,75,1
2915,5,12,13367,6,13,7665,353,2
2136,2,20125,28256,3,9,957,312,2
1907,0,5780,24241,3,4,4369,413,1
1495,0,3311,24551,7,13,7665,192,1
1401,2,4727,16603,7,7,6642,419,1
2761,2,14891,57279,7,13,7665,423,1
4220,3,5100,20231,5,5,6683,310,2
2337,2,24732,35522,7,13,7665,337,2
1959,5,124,25716,7,13,7665,405,0
1805,3,13,34124,7,8,5636,458,1
345,2,5345,26946,7,13,7665,413,2
3511,4,824,10476,7,13,7665,245,2
3140,5,1982,32995,7,13,7665,371,0
1379,3,166,37234,3,13,7665,458,1
2563,0,4858,16119,7,2,5611,54,1
4144,0,3943,17074,7,13,7665,371,0
2902,4,20,34694,7,8,0,126,2
1832,5,1194,74712,7,13,7665,172,1
4214,5,4681,19178,1,5,2047,415,1
3106,1,983,36164,7,13,7665,200,1
3397,0,1923,16732,7,13,7665,281,2
1236,2,16057,17632,3,13,7665,64,1
376,5,6859,7038,7,13,7665,462,2
2902,0,2732,26077,7,13,7665,448,0
3511,0,197,25134,7,13,7665,140,1
4033,5,23817,51850,0,13,7665,461,2
3721,0,6161,22357,7,0,7219,297,1
669,0,8115,16360,5,6,1115,369,2
2685,0,4619,16906,0,9,3384,265,2
3511,5,14,13749,6,13,6731,421,2
2828,5,8724,41962,7,13,7665,393,2
515,5,129,53926,6,13,7665,405,1
1724,5,15154,52103,0,13,7665,327,1
3336,3,121,22654,0,13,7665,101,1
2818,0,3400,7206,7,9,5636,308,1
2629,3,72,38872,7,6,3908,279,2
4144,4,1458,52770,0,10,2773,417,2
1147,0,44719,28323,7,4,7665,90,1
2350,5,19397,57265,7,13,7665,272,2
3099,2,6456,83798,5,7,5725,412,1
1603,3,168,29350,3,9,6393,317,2
194,2,5102,590,7,10,6683,333,0
4220,3,333,23057,7,9,3537,400,1
4076,0,17947,21636,7,5,5058,273,1
2105,3,131,24567,6,4,5440,421,2
3511,4,1949,83786,7,13,7665,191,2
3551,0,3022,42357,7,7,0,214,1
4468,3,133,45311,3,9,5440,464,2
2925,5,830,26671,6,13,7665,426,2
1141,0,6553,21423,5,10,2756,249,2
2902,2,674,22418,7,13,7665,181,0
4250,4,1957,24365,0,2,7665,410,2
2563,5,6154,28407,7,13,7665,285,1
2105,5,24111,47463,7,13,7665,422,2
550,4,63,17636,3,2,7665,344,2
2580,2,79,15212,5,3,1910,341,1
4042,5,3455,27019,4,8,5815,443,2
3027,5,17,22678,7,13,7665,404,2
1495,0,4295,15548,0,0,2776,464,2
2440,5,0,62437,7,13,7665,242,1
1870,4,7262,26567,0,7,3377,410,2
600,0,35458,61846,6,4,3917,216,1
934,3,12095,34073,7,10,1147,198,1
550,0,5305,16756,7,13,7665,277,1
31,4,539,38866,7,13,7665,204,2
1688,4,16573,37462,7,10,3265,371,2
721,2,64812,57095,7,13,7665,278,1
1547,5,12,36714,7,13,7665,407,2
1401,5,602,27647,7,13,7665,418,2
3027,3,12,11920,3,13,7665,381,2
1697,0,3809,16290,7,13,7665,454,2
2925,4,4421,36600,7,13,7665,249,2
1990,0,4278,21745,7,10,6447,310,1
3501,5,136,25131,6,13,7665,428,2
4053,4,1390,22896,7,13,7665,460,2
37,0,4343,20172,0,7,4446,170,2
305,4,10620,562,7,11,4227,408,2
194,3,93,39844,5,1,1844,297,1
900,4,1871,24421,7,13,7665,416,2
263,2,870,14618,7,3,5649,215,2
3465,5,792,20587,6,10,7450,214,2
2428,4,1495,31057,7,13,7665,167,2
4468,2,467,14832,0,13,7665,387,1
2563,0,361,22115,7,13,7665,446,1
3644,3,13,29892,6,4,6827,470,1
4033,5,6820,25464,7,13,7665,390,1
2412,2,8362,42292,7,13,7665,455,2
3465,4,1969,35296,0,13,7665,445,2
1147,2,25919,6417,1,9,5087,211,2
2740,5,5568,27157,6,4,5852,379,2
2105,5,13,26546,6,13,7665,363,2
257,0,7491,7722,1,8,7423,368,1
3465,5,6798,36140,5,10,6311,310,1
1610,4,343,6292,7,3,3484,302,2
3433,5,609,23360,7,13,7665,420,1
1688,4,15,29096,6,1,14,466,2
2855,3,305,58580,3,8,5725,436,2
3140,5,794,22575,7,4,4368,165,1
1683,0,5111,18421,7,13,7665,139,1
31,4,2714,24206,0,13,7665,424,2
4384,5,14,46950,6,13,7665,286,2
4443,1,9151,25313,7,7,6108,391,1
3367,2,5201,20049,0,1,4368,457,2
700,5,4166,124996,7,13,7665,297,2
1328,5,1305,835,7,13,7665,445,2
2761,0,6174,64929,0,13,7665,268,2
3965,5,3125,17466,7,1,67,368,2
3009,0,6728,31045,0,11,2047,429,1
4367,4,1884,22474,3,12,3596,174,2
1680,3,157,33063,7,13,7665,143,1
1428,5,26,17597,7,13,7665,310,2
3559,4,1674,16772,0,13,7665,235,2
445,5,2411,55418,0,13,7665,382,2
1141,4,4311,21275,3,6,2734,419,2
1697,5,14,12245,6,4,4368,418,2
3060,4,2176,13690,7,2,7665,394,2
600,5,18460,81396,7,13,7665,339,1
970,5,24131,45930,7,13,7665,248,1
1093,2,187,27708,7,13,7665,436,1
2922,5,9359,36110,7,6,5312,157,1
3140,2,24265,62708,7,2,5636,279,1
31,5,14,39063,6,13,7665,215,1
4384,3,108,41352,3,13,7665,418,2
209,3,1162,35527,5,10,5725,275,1
3730,2,2114,16029,7,13,14,420,1
3060,0,202,21820,7,0,6312,420,1
2902,3,10671,60282,7,13,7665,443,0
3099,3,136,54210,3,13,7665,420,2
472,4,4123,21789,0,13,7665,369,2
1465,4,17,55710,0,13,7665,368,2
2563,3,166,13314,3,10,3354,432,1
3991,0,5599,22179,7,13,7665,467,1
4084,4,6938,28534,7,13,7665,470,2
1907,0,6812,33211,7,13,0,263,1
3140,5,10928,32286,7,13,7665,167,1
1724,4,3593,24493,0,5,6722,242,2
1688,3,24420,583,7,2,3804,341,1
3501,4,962,23303,7,9,6007,373,2
2356,5,7684,28011,7,13,7665,426,2
1959,5,5191,45487,0,13,7665,328,2
4475,0,26670,56284,7,13,7665,165,1
4250,5,5860,22552,7,12,6418,282,2
426,5,2989,26534,1,2,5217,400,2
1080,5,18613,44669,7,13,7665,240,1
4462,5,18983,37964,7,13,7665,392,2
1688,4,2540,23115,7,13,7665,460,2
2855,5,1441,31646,7,13,7665,418,0
4220,5,7018,52894,7,13,7665,371,1
4023,2,6588,35660,5,0,5904,88,1
845,0,22648,24643,7,13,7665,194,1
31,5,167,24502,3,13,7665,455,1
2356,4,107991,85485,7,13,7665,252,2
186,2,2316,17715,7,13,7665,396,1
2761,4,3629,26515,0,6,863,325,0
1916,4,6199,43752,5,3,2683,319,2
3060,4,4432,22043,0,13,7665,414,2
1547,5,2962,21147,0,13,7665,421,2
596,5,32748,45041,7,13,7665,378,2
2761,3,3,14786,3,13,7665,404,1
4041,0,3873,20078,5,5,3806,375,1
4033,4,5470,16478,5,12,6722,403,2
2677,4,3640,33322,0,3,980,425,2
4023,5,8864,31311,3,13,7665,389,1
1664,5,12826,26668,7,13,7665,247,1
973,4,4002,12935,1,1,322,345,2
4250,5,71,54012,0,13,7665,385,2
1915,3,77,36225,3,13,7665,329,2
103,5,20,23696,7,13,7665,270,1
4334,2,57,23431,3,5,7665,458,1
2514,5,190,44776,3,8,1294,287,2
1916,3,73,31257,1,4,5087,347,2
1178,0,1515,13158,7,2,2351,171,1
4468,4,9011,24675,7,13,7665,409,1
1591,4,57,11677,0,13,2683,458,2
1234,3,55,14838,3,13,7665,414,1
4094,0,38057,59328,7,13,7665,464,1
1170,0,6786,28190,0,7,2623,431,1
4468,0,868,25709,7,3,6665,235,2
4220,5,3552,23040,7,13,7665,164,2
1401,0,3100,1459,7,3,2623,228,2
4468,3,101,19698,3,13,7665,328,1
2902,2,14442,75260,7,13,7665,454,1
2755,5,9285,66048,7,4,7665,435,1
1080,5,13780,1752,7,13,7665,213,1
2761,3,128,35761,2,13,7665,454,2
4047,3,6,13678,3,11,5636,444,1
437,0,4316,19224,7,0,79,458,2
960,5,4203,31394,7,13,7665,311,2
2918,5,718,59242,6,13,7665,286,2
3497,3,137,40909,3,12,1607,460,2
3140,2,4875,23265,5,10,5611,413,1
3518,4,12749,17434,7,13,7665,321,0
4144,3,676,648,5,1,3596,460,2
844,5,201,25564,0,13,7665,308,1
2761,5,19100,44334,7,13,7665,424,1
1688,4,339,550,7,9,4946,407,2
3721,4,4757,23012,7,0,5725,440,2
515,4,1113,26837,7,9,6631,295,2
37,0,28260,21777,7,13,7665,180,1
3551,5,31656,74588,7,13,7665,404,1
1,2,9377,24831,7,13,7665,435,2
4144,2,5733,56729,7,13,7665,271,2
2761,2,18872,19784,7,1,4575,447,1
2483,5,79,28168,7,13,7665,283,1
4014,4,7274,33730,1,4,5966,458,1
1870,5,13,31553,6,13,7665,370,2
1522,5,34671,80329,7,0,5405,287,2
2784,2,32790,56821,7,13,7665,211,1
264,4,480,27992,7,13,7665,420,2
1080,5,628,27175,7,13,7665,370,2
3140,5,14,16473,6,13,7665,185,1
2755,5,306,26003,4,12,7665,332,2
939,5,3497,23883,3,5,4698,196,2
1990,5,3044,28274,0,13,7665,433,2
2761,4,4044,35491,0,7,5087,403,2
515,3,182,42948,3,13,7665,64,1
1313,5,23906,30846,1,9,6642,457,2
