account_id,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek,type
1580,5,1031.5024188251116,369.48251886159505,7,13,7665,1993,11,16,1,1
2512,3,143.48978363045345,33915.9512851391,7,9,4227,1993,12,18,3,1
1379,0,123.83210480201818,21610.67555643309,7,13,7665,1994,1,18,0,1
4047,2,1894.884634822252,22035.03070554452,7,6,0,1993,2,9,6,2
4449,2,6336.9204444497955,26235.027344066086,7,13,7665,1993,4,11,6,1
2845,2,2158.763417811812,51803.82139397391,0,6,7597,1994,2,5,2,1
2260,2,774.4597189078077,54331.49727316268,0,4,5905,1993,9,28,2,2
2828,5,14.278381845040935,47556.99496711793,6,13,7665,1993,3,31,4,1
1332,4,139.46015283038534,44385.72264392729,7,13,7665,1994,4,13,3,2
1857,5,23313.17163175529,42231.054779185404,7,13,7665,1994,4,28,0,1
3024,5,14.236273232764306,14092.635673012912,7,13,7665,1993,7,6,2,1
719,2,4220.715270042422,65338.69033786253,7,13,7665,1993,9,14,5,1
4223,5,13552.575738281193,54103.52296817937,7,13,7665,1994,3,28,0,1
4250,5,16936.873307813883,44654.05599209312,7,11,2100,1993,9,30,6,2
681,0,3611.8074577775983,25524.657474788866,7,13,7665,1994,3,31,4,1
2448,2,1800.6024066947793,21392.963429066316,7,13,7665,1993,8,8,6,1
305,5,4915.584968748329,37280.033659217566,7,13,7665,1993,10,31,3,2
3960,2,7841.649793108028,14200.541461118908,5,1,6066,1994,1,21,6,2
4170,3,975.9567771848417,44728.711958238404,6,7,3169,1994,1,6,3,1
2305,3,79.4503516609403,24461.097050046174,4,11,6690,1993,8,8,2,2
2523,4,1424.1893608287046,18351.288683021914,7,13,7665,1994,2,8,0,2
959,0,3088.1981393768483,40754.73344540425,7,13,7665,1994,3,8,0,0
1121,5,23060.236314637204,52654.19319213242,7,13,7665,1993,4,16,5,1
2260,2,6477.461478670349,51004.67349442525,7,13,7665,1993,8,8,1,1
2628,5,17.016984425524114,60759.91026073064,6,13,7665,1993,2,28,0,2
3061,5,19847.213183526248,30156.56569838996,7,13,7665,1993,6,10,1,1
4408,2,51307.96958156818,82439.66487637447,7,13,7665,1993,5,12,1,1
4273,5,13.2048399123111,37011.66824061407,7,13,7665,1993,9,28,2,2
548,5,3095.216148996525,3394.3086376135197,7,13,7665,1994,1,18,5,2
1985,5,3257.4871817457774,26167.478271789467,7,13,7665,1994,2,13,3,1
985,3,187.6916903535751,31319.96631853837,6,13,7665,1994,1,31,0,1
626,0,4637.593403717533,52055.70102893463,0,13,3199,1993,1,6,4,1
1121,5,804.808032353613,16511.869327773853,7,4,3189,1994,4,5,1,1
2644,4,3477.758272417502,17519.193274959976,7,5,139,1994,6,10,2,2
3887,4,2620.053751538409,53798.91136749365,1,12,4547,1993,11,6,6,2
889,5,31954.75703035039,20167.943572506065,7,13,7665,1993,10,12,2,1
4316,0,4818.141597161776,41929.431768738265,5,12,2880,1994,2,28,6,2
3822,0,4669.12533236543,58557.00944978615,3,11,5132,1993,2,14,3,2
603,3,36.22251384345369,28941.40849131695,3,8,6066,1993,8,31,4,2
1399,0,16244.591944082102,36091.87593487497,7,13,7665,1994,4,12,1,1
525,5,13.685569453481932,51429.65005469919,0,13,7665,1993,12,31,0,2
1399,2,10093.979597176678,18316.98617919084,7,13,7665,1993,7,9,2,2
3189,0,6858.057790955199,35056.92748297564,7,13,7665,1994,3,31,0,1
1575,4,3348.0111706382163,10291.64893673818,7,13,7665,1993,11,10,5,2
3415,0,1768.1827532093673,14354.515772034843,1,4,229,1993,12,11,6,1
2224,3,305.84365043343416,29975.387564087112,5,9,1965,1994,4,14,4,1
2342,3,93.744168533021,20496.985052702315,7,13,7665,1993,2,6,4,1
3960,0,2318.5103158380625,14751.294318541684,7,11,1411,1994,2,15,0,1
748,4,9579.213808234326,62441.22991718915,7,13,7665,1993,10,4,0,2
603,5,12.956161714153646,29003.27659221682,7,13,7665,1993,9,9,6,2
3493,5,10779.908819654662,53194.001570338114,7,13,7665,1994,3,8,0,2
3415,5,23168.802180947285,48024.34478839503,7,13,7665,1994,3,31,3,1
1762,4,66.49522102273804,40398.72388439255,0,1,2131,1993,11,13,2,2
2259,4,50.22830331901458,24175.523684144668,3,9,3083,1994,2,5,1,2
1762,5,14.067020778210976,57439.25248456963,6,13,2843,1994,3,31,2,2
3335,0,7212.301320922203,81203.21325824087,7,13,7665,1993,10,13,6,1
1021,4,10172.33908468113,25587.694385589366,7,1,1411,1993,8,9,3,2
3292,4,4710.475121712087,26469.80535684562,7,8,0,1993,12,14,1,2
2342,5,13860.67905513105,61138.1672532572,7,13,7665,1994,3,13,2,1
2523,0,1955.1618965914397,22543.71053916488,7,13,7665,1994,1,31,6,1
305,2,13930.809808844975,44905.30973718523,7,13,7665,1994,3,31,0,1
2260,4,91.32821535258073,23304.96510969072,6,0,1411,1994,3,13,2,2
1234,5,76.94023357442587,59851.2437798295,6,13,7665,1993,5,13,6,1
4256,3,309.5281966017543,27564.981096595024,3,8,5042,1993,12,25,0,2
1680,3,130.4505917409386,22261.190162975377,0,2,5405,1993,6,31,1,1
960,0,5707.779502369262,58871.98469486329,0,13,7665,1993,11,30,3,1
2402,5,13.747084425372485,23157.750611226806,6,13,7665,1993,8,31,3,1
2761,3,157.3044834783509,13321.50345070584,7,1,3252,1993,9,16,6,2
4047,4,7781.341293569444,32828.55198495699,0,13,7665,1993,8,31,1,2
4170,0,5566.993012954337,44662.72612919363,3,5,7665,1993,9,30,1,1
2440,0,85163.59580118452,29240.683154343656,7,13,7665,1994,4,31,0,1
1460,5,2033.133444387384,28701.283238183387,7,13,7665,1994,1,31,0,1
4487,5,5114.8828470199505,38695.96976751601,7,13,7665,1994,1,11,0,1
4316,2,2938.1749518164806,28191.79777731358,1,4,2017,1994,1,11,0,1
702,4,2030.6798066179217,450.95023776646394,7,11,1411,1993,9,24,2,2
4316,2,15204.392462038333,18652.64160799121,7,10,5404,1994,1,31,0,1
3657,0,4969.627148892422,40605.08440041411,7,13,7665,1993,5,11,2,2
774,4,6810.281036857514,562.4880119447926,7,13,7665,1994,4,9,1,2
985,0,4161.653488617706,44227.054086261975,7,13,7665,1994,4,9,5,1
1755,5,3076.036434030623,64504.906894889486,7,13,7665,1993,7,7,2,2
4203,5,4316.056473225746,36775.953798645016,0,13,7665,1994,8,7,4,2
3686,2,2401.7517336225856,57754.35822817886,7,13,7665,1993,8,28,1,1
1399,3,143.84078240298868,28914.782721966556,3,11,5064,1993,10,18,5,2
381,4,2953.4563089791786,24093.75248130429,3,4,962,1993,12,9,2,2
1904,5,14.046365585048823,63944.96625585873,6,13,7665,1994,1,31,2,1
1904,4,25819.058475929294,88868.78183975861,7,13,7665,1993,10,10,6,2
622,2,9416.182116839931,37629.959821840675,7,13,7665,1993,9,30,3,1
1014,5,9252.170476419988,33084.53391102446,7,13,7665,1994,1,24,0,2
1843,0,18485.21107316896,51060.4645121994,7,13,7665,1993,6,13,1,1
1239,3,77.05891607385918,31563.04697842632,7,13,7665,1993,9,31,6,1
3802,2,641.4035609501418,547.7685807929038,7,4,1569,1994,2,23,2,2
3893,5,2846.658675872661,26754.392835640272,5,0,4558,1993,12,8,2,1
1212,4,71.67084927005445,25708.526740926984,7,2,1569,1993,10,27,0,2
4487,0,3766.1704013584686,61370.98531415156,7,13,0,1994,1,28,0,1
1699,5,790.70185852689,29505.820076264346,7,13,7665,1993,7,31,1,2
2828,5,13.993154496760244,28808.497851591943,6,13,7665,1994,3,18,0,2
230,5,4745.493939997917,32231.044069334683,7,13,7665,1994,3,28,0,1
1953,3,1625.330517283472,56457.727907193446,7,13,7665,1993,10,31,2,1
2073,5,2289.6970705067274,23170.773691661285,7,13,7665,1994,1,27,6,2
821,4,3161.697559539419,27066.285996925584,0,13,7665,1994,3,7,1,2
1782,5,78.86238477200078,36046.835372971356,6,13,7665,1993,12,8,0,2
4366,4,3301.2021500218725,34562.17425263514,7,13,7665,1993,4,11,0,1
110,5,76.13335123160752,30059.023076224745,0,13,7665,1994,3,31,3,1
2523,2,5698.918311261683,23166.60623658074,7,13,7665,1994,4,31,3,1
3816,3,137.50289493683604,23274.92471488009,3,13,7665,1993,6,2,2,1
4276,0,15657.242264868977,27036.865318540284,7,13,7665,1993,10,31,3,1
1023,4,447.72165116417887,16780.12982866783,7,5,2469,1994,4,13,5,2
972,4,5033.243690150187,44502.97344931203,7,12,5281,1994,2,11,5,1
626,5,9500.039945334978,7493.578796243501,7,13,7665,1993,6,4,2,1
3331,3,119.1928764933777,29926.68888262796,3,1,5064,1994,4,8,1,2
3189,5,5502.509675558767,6883.352667786705,6,13,7665,1994,1,31,0,1
2580,5,14.002478794893252,38195.85962178348,6,13,7665,1994,3,11,6,2
4023,2,742.1127113302427,15077.286956720905,7,13,7665,1994,1,7,0,1
2918,2,23735.44536861306,59934.58214002391,7,13,7665,1993,12,11,0,1
2374,4,3487.8288855234687,22849.349748261793,0,5,2317,1994,2,28,0,2
2546,5,14.01698656153226,6469.754384809703,6,13,7665,1993,3,8,0,2
2426,5,3340.8067923998524,43302.38130451111,6,13,7665,1993,11,6,1,2
3822,5,2675.2368638013213,22743.240263669264,7,13,7665,1994,3,2,4,1
2902,4,6665.953809004411,40084.54901327816,7,13,7665,1993,5,10,1,2
1680,5,1873.6244980435267,590.5071873783145,7,9,3612,1994,3,3,5,1
2523,5,104.35410841510647,38594.78720496364,7,13,7665,1994,3,10,2,1
4243,5,13.731008267207317,35702.03585173867,6,13,7665,1993,10,31,3,2
4449,5,2848.366116619304,36105.95651178243,7,13,7665,1993,12,31,0,1
3201,5,14547.563932893998,32395.158076442538,7,13,7665,1993,3,31,2,2
723,2,13143.425764837802,27594.672408610757,7,1,7597,1993,12,11,6,2
1405,3,218.61492132979055,34652.2441977957,7,13,7665,1994,4,10,0,1
2600,4,3753.2047761285,24748.410162165026,7,13,7665,1993,10,13,3,0
2580,5,1999.6818672702973,16439.78176758439,7,13,7665,1994,2,11,1,1
3762,5,7462.892219325072,52229.16143467153,7,13,7665,1993,12,31,0,1
2517,0,401.8152518825593,44882.59434674948,7,13,7665,1994,1,20,6,1
865,5,6925.711812369734,34031.10024259898,6,13,7665,1993,10,6,3,2
230,0,4268.246586591235,29177.736501829953,7,13,7665,1993,11,7,1,1
2566,0,5620.97955347032,70616.9221080677,1,12,3133,1994,4,14,6,1
323,5,604.0145410652069,71432.98890542446,2,1,7052,1994,3,13,0,2
664,5,3639.5519274438097,29811.551011210904,0,13,7665,1993,6,13,2,2
220,4,1908.9027433386914,26974.478280269668,7,13,7665,1994,3,8,0,1
2342,2,25365.990843202337,55901.30789232513,7,13,7665,1993,12,31,0,1
1021,4,4638.581673224501,24705.234042466698,7,13,7665,1993,8,5,0,2
2784,4,14404.794478294461,55871.353165611414,0,2,6066,1994,3,13,0,2
2112,4,5038.123302406188,30005.48762382182,6,13,7665,1993,3,8,2,2
383,5,12.978275337142087,20799.651116520734,6,13,7665,1993,12,31,3,2
1399,4,6727.309212387262,27538.17951364442,0,13,7665,1994,2,4,1,2
2538,5,3713.318655500156,48417.38487613795,0,10,2776,1993,6,18,1,2
3376,4,2913.131123311564,27964.689054345887,2,13,7665,1993,10,24,5,2
1142,0,7527.069846093608,24834.451730848723,7,13,7665,1994,2,6,1,1
3771,5,9281.979242619967,31443.810993607505,7,13,7665,1993,12,18,5,1
1580,5,13.674476675291324,27238.841947224602,6,13,7665,1993,12,9,5,1
3189,4,3064.5267913643916,39254.91257766258,5,0,4173,1993,11,28,2,2
4273,5,10157.849079420499,15391.086938371158,7,13,7665,1994,3,4,4,0
536,3,2.4045552732034974,48562.31586062577,3,11,3249,1994,2,8,2,2
2031,5,15376.119122947184,31387.68547488746,7,13,7665,1993,8,8,1,1
4076,3,98.81744765860059,17186.73219213162,3,4,1328,1993,8,12,6,2
1399,3,174.92018918425475,31956.529680466163,3,11,4227,1993,5,7,3,1
626,4,760.1231787647139,12178.134165914962,7,12,3199,1994,1,11,4,2
4184,4,13538.750373214833,89565.63537279703,7,13,0,1993,4,7,6,2
754,3,287.50732349969434,56890.19276469089,3,5,3596,1994,1,19,6,2
356,3,165.7725845649318,22047.28499687126,3,3,443,1993,3,31,1,2
2260,0,14059.862040186455,38611.176524198294,7,13,7665,1994,2,12,1,1
1964,0,5987.229826010384,29024.339062002677,7,13,7665,1994,2,24,2,1
525,3,31.334144609881243,29589.40801656142,7,1,6094,1994,1,31,4,1
3515,5,2258.1129160670516,14804.76304825587,7,7,3612,1993,7,6,6,0
748,2,307.54615153725575,27110.528646148727,6,13,7665,1993,3,23,5,2
2071,0,721.9158098353938,52733.466653101284,7,13,7665,1994,3,12,5,1
1904,4,2646.350085020115,36773.033338103094,7,11,7561,1993,7,8,3,2
310,4,648.7586634399277,15084.329877609824,0,13,7665,1993,7,11,4,2
3189,4,2268.2077993557946,32078.199252995633,7,13,7665,1993,3,28,0,2
3100,3,101.2857556012623,16625.497591742682,1,12,4428,1993,9,28,1,2
960,4,5481.690541553662,15759.732515780532,0,11,302,1993,9,30,6,2
960,3,137.07099866789994,82689.01730497731,7,13,7665,1993,10,15,3,1
1904,0,1719.700369241418,28121.704194975566,7,13,7665,1993,12,19,4,1
1616,2,34651.918843312276,55274.742137381574,7,2,3189,1993,12,30,1,1
1405,5,17738.772129297286,62622.62221705925,7,13,7665,1994,1,12,0,1
1566,0,4447.74626656541,57685.67924673732,3,12,4832,1994,2,10,5,2
1084,5,34724.37257233732,76354.14382327358,7,13,7665,1994,4,13,2,2
2918,0,3775.824930305965,48047.37298915005,7,10,5328,1993,12,5,2,2
2001,2,4822.47789630675,59245.497924852156,7,13,7665,1993,9,14,3,1
2523,3,46.11966328618472,42251.89073611993,7,5,5812,1993,10,8,0,1
1870,5,14.210685771532063,32507.36454350499,6,13,7665,1993,1,30,1,1
754,5,2258.5073450431655,29110.029078036692,0,13,7665,1993,1,11,6,2
2855,2,134.14971360634775,35018.41604979782,7,12,4995,1993,9,2,3,1
1857,4,590.5676999523281,17026.574547687072,7,13,7665,1993,12,31,0,2
4084,4,13.636927737421528,30218.237345754664,5,4,2222,1993,6,13,1,2
821,3,531.4733380254913,23295.957650179662,1,9,4290,1993,10,6,3,2
1904,4,3007.862174747527,46309.953798732735,7,13,7665,1993,11,30,5,1
2120,3,75.5863021311336,23963.293239220162,5,9,5051,1994,1,6,0,2
3497,2,6585.500201719508,21648.926926503824,0,5,5405,1993,12,11,3,2
1771,5,8.979274815765365,390.79787212531755,7,13,7665,1993,7,30,5,0
561,4,1425.1131368464626,7616.356092226184,2,13,7665,1993,6,9,1,2
1843,5,3030.6554923554236,52009.11075681912,7,13,7665,1993,10,31,6,2
194,5,403.3652737982978,23878.519917147245,0,13,7665,1993,5,10,1,2
774,2,3846.819713737618,83568.97159908358,7,13,7665,1994,3,12,6,1
2918,5,3871.460404494734,52088.661984383965,0,13,7665,1993,8,31,0,1
2935,4,2356.785178638565,14704.174218913027,1,4,3189,1993,2,4,6,2
3887,3,25044.476427397083,23021.397269663987,3,10,1585,1994,1,28,0,1
2855,2,2249.540549451872,35524.901732832324,7,12,5487,1993,8,6,0,1
857,4,485.57944255662255,87078.82543228012,7,13,7665,1993,12,5,5,2
536,4,3.835634931984851,29605.651504600908,7,13,7665,1993,11,11,1,2
2182,0,2867.3486604904997,40798.7121407571,7,13,7665,1993,8,5,3,1
1428,0,1872.3008251735962,16002.048338614397,7,0,5487,1993,4,30,6,1
1916,4,3129.360707605247,17350.135514538975,7,13,7665,1994,2,28,0,2
926,0,1522.6074465417294,20442.3968953781,0,13,7665,1994,1,31,4,2
1904,2,1254.6881503287289,29918.014998008584,5,5,2302,1993,8,9,5,1
1857,5,13.869550882012252,37710.37899039025,6,13,7665,1993,6,10,1,2
536,3,97.60657492544942,4897.445837723404,3,4,2068,1994,2,22,1,1
1783,4,8888.744055641897,71463.98941120597,0,13,7665,1994,3,27,0,2
4051,4,5064.8367152693045,39635.97833403763,7,9,4227,1993,12,27,0,2
4023,0,6235.952874880611,60678.39300261163,7,4,5042,1993,11,30,1,1
3116,5,14672.619310575998,45714.81407859553,7,13,7665,1994,1,31,0,1
4051,5,31506.695792846876,54600.76678218763,7,13,7665,1993,6,31,0,2
2902,0,3114.880775826827,65165.66304487694,7,8,5466,1994,3,31,0,1
1098,4,507.8176093003633,49134.86186421304,7,5,7665,1993,8,2,6,2
1904,5,2010.7410519087355,34217.6676439641,7,13,7665,1994,2,28,0,2
4256,3,79.18196382557294,24982.56996933963,6,13,7665,1994,3,31,0,2
1832,5,34980.59922533475,56702.55892317279,7,13,7665,1994,3,14,0,2
3822,5,14491.487035583517,22709.194104150898,7,13,7665,1994,3,14,1,2
2784,0,4896.9669804707855,63695.77672125952,7,12,2815,1994,1,27,6,1
4057,5,12630.452773564326,59562.07876133542,7,11,7665,1994,4,10,0,1
4276,0,4172.970760062861,42304.82636684123,5,1,5075,1993,1,23,5,2
1416,4,7004.060321433981,59543.92227365212,0,3,7665,1994,4,7,3,2
1591,2,24557.028763902697,78182.68758640019,7,13,2222,1993,9,5,2,1
4047,0,5456.153056776581,22075.66651084669,5,11,767,1994,4,18,3,2
3201,4,2599.558701012764,20334.52802823844,7,13,7665,1994,3,31,0,1
3802,5,6949.203661301989,26648.214677671076,0,13,7665,1993,11,5,5,2
872,5,5633.784434641324,22587.976901663882,7,12,6074,1993,10,18,6,2
110,2,7315.663454173925,26189.83950642218,7,13,7665,1994,3,31,3,1
1857,4,1671.1062578590947,35935.454383010976,7,13,7665,1993,8,12,6,2
2828,5,14.0323077906093,50170.401770627905,6,13,7665,1993,7,10,6,2
1762,3,825.3545635956175,34076.53124266055,6,0,5487,1993,1,10,4,2
985,2,439.27056654201016,15460.286897930739,7,1,3774,1993,4,11,4,1
1460,5,14.046625046635732,28494.324424971142,6,13,7665,1994,3,7,5,2
821,5,13.915938937997128,36574.74197976744,6,13,7665,1993,8,31,0,1
533,4,6055.7385461074655,5175.943123768051,0,13,7665,1993,12,9,0,2
4276,3,116.30757242906576,45535.54732638007,3,13,7665,1994,3,9,0,1
2073,2,29283.062250881187,28366.378003772108,7,13,0,1993,8,20,4,1
1580,5,2695.809599635346,55471.117628720756,0,13,0,1993,9,5,4,2
883,5,1797.1670266797037,50684.39314315594,7,13,7665,1994,2,24,6,2
1782,3,133.71473459782266,18053.643724007645,5,1,1585,1993,8,18,4,2
888,3,193.5125449622107,31703.178167236038,0,13,7665,1993,11,18,6,2
972,3,119.25616026249867,4421.857533095985,5,1,3026,1993,11,8,4,2
3993,5,2342.8594106508726,30537.74435334726,0,13,7665,1993,2,8,0,2
2855,0,3230.054412180373,65134.41056008058,7,13,7665,1994,1,27,0,1
2292,2,16377.946861890827,81466.65045763103,0,13,7665,1994,4,13,4,2
1569,5,3626.5948842890057,30193.155009753063,0,13,7665,1993,10,6,5,1
323,4,542.9180203963795,28262.129494765482,7,13,7665,1993,2,9,0,2
2408,5,9035.420534192106,43472.311517834496,7,13,7665,1993,3,13,1,2
2260,4,3356.6573083444787,17832.71804974261,3,1,219,1994,1,31,4,2
4170,3,138.5014746863931,45997.103572349464,3,13,0,1994,2,7,0,1
1591,5,12.968617586664271,6538.896930215891,6,13,7665,1993,10,11,4,2
435,4,2094.9866190338753,69824.52869244029,7,0,7665,1993,6,10,2,2
700,0,5703.3333186248865,794.3921105732679,5,7,4558,1994,2,28,0,1
2031,5,67.66770125880863,35203.889618264264,3,4,4274,1994,1,9,2,2
3686,0,1829.4009465868858,55240.30179833126,0,13,7665,1993,12,31,4,1
466,5,135.7848451009943,28893.69607414263,3,0,7376,1994,1,31,4,2
3547,0,22376.081768789063,45781.558226738016,1,12,2912,1994,1,13,6,1
2698,2,2686.305984674389,79572.47814332841,7,13,7665,1993,12,12,5,1
1728,2,8155.421272186949,32980.343917079845,7,13,5051,1994,1,31,0,2
1832,0,112696.45456698549,33562.85713100108,7,5,6592,1993,7,11,5,1
4408,5,203.5336056296233,45976.02448211889,3,13,7665,1993,9,13,1,2
1332,3,293.8148096469928,21634.24831202301,3,1,302,1994,2,9,0,2
4184,4,194.97541848669772,27248.395146787945,0,13,7665,1993,5,10,1,2
3526,3,252.32540753272127,27566.966473426248,3,1,5147,1993,10,3,0,1
2918,4,1828.1561879633948,32501.84973250975,0,13,7665,1994,1,5,4,2
857,2,13689.894797545569,51089.462267436524,7,13,7665,1993,2,31,6,2
466,0,1808.2747117591944,23003.61118262932,7,13,7665,1993,3,30,0,1
3822,3,13.909804783774876,48414.838255633236,6,13,7665,1994,1,31,3,1
3460,2,132663.8220136377,16890.422163701543,7,13,7665,1994,2,13,4,2
1332,3,87.33031057831316,37592.44983496363,3,10,4294,1993,9,13,6,2
1805,4,1858.7847854810138,62541.739653891505,3,4,1139,1993,7,12,1,2
2701,3,165.32632966620457,12597.977377465952,1,4,1569,1994,3,27,2,2
1399,2,6844.085614057881,80222.59172972951,7,13,7665,1993,10,13,0,2
1082,4,3344.6000122916585,19828.870401796667,7,13,6066,1994,3,16,0,1
2512,3,9.557743679583417,74380.88325792922,3,10,2506,1993,4,16,5,1
126,5,29775.009019742174,128708.0845763032,7,13,7665,1993,7,13,6,1
2523,0,2008.62968353495,22953.524409078294,7,13,7665,1993,12,31,0,1
622,2,107256.12298558792,88005.50606917095,7,13,7665,1993,12,7,5,1
2684,0,16330.223473310667,51128.83327771226,7,13,7665,1993,1,30,1,1
626,4,3491.159992745259,39035.80371702241,7,10,1101,1993,6,17,5,0
110,5,3314.3132621413106,32170.105554810965,0,8,0,1993,3,10,4,2
2855,4,2681.5929147385964,21471.80825768469,7,10,4995,1993,10,7,6,2
199,5,1876.017669372167,34707.23602036863,7,13,7665,1993,6,28,1,2
2071,4,15.43382644608361,31315.098201023822,2,13,7665,1993,12,28,0,2
1549,4,2994.603411718814,22716.912529346755,7,13,7665,1993,2,13,5,2
1091,4,5547.896331008878,46213.42222173535,0,13,7665,1994,1,6,0,1
4170,2,4225.619023524846,26988.720757053536,3,8,1411,1993,12,8,3,1
1610,3,84.11359035236757,48817.54855179239,3,0,3756,1993,8,12,5,2
1591,5,3306.034875369154,37109.227217692984,0,13,7665,1993,2,28,0,2
1620,0,1824.791691312434,20352.52789215817,7,4,6533,1993,6,11,3,1
117,0,4975.044336557485,37184.83671755059,0,13,7665,1993,1,31,0,1
230,2,1248.4420689648903,12629.784248341155,7,4,7665,1993,6,30,4,2
4283,5,15864.401756030813,18571.065136419573,7,13,7665,1993,9,30,0,1
525,5,20492.805707632902,90354.38596143891,3,13,7665,1993,12,31,6,2
2946,4,1530.4411060200646,23763.843502375064,7,13,7665,1993,6,8,1,2
3757,4,3012.840984488712,6993.601923010145,0,2,785,1993,7,8,0,2
3062,4,4302.630613937525,37387.59858561121,7,2,1569,1993,10,12,0,2
2073,3,160.85811314968117,37036.2567615068,3,1,5170,1993,12,28,0,2
3686,5,1835.2663334669244,22399.65998428407,6,13,7665,1993,12,10,2,2
3302,3,53.545394141898385,45374.78509976527,3,13,7665,1993,11,31,1,1
1916,0,10307.945337006244,45110.48536836807,0,2,3189,1993,6,13,2,1
2416,4,833.6380198399958,25669.421218750358,6,4,5515,1993,12,13,4,2
2684,4,3211.8849402182777,16551.111562525086,7,13,7665,1993,12,11,4,1
4475,5,12748.910098653741,59796.75743887122,7,13,7665,1993,3,31,4,1
258,2,10824.143345445944,40039.583672294226,7,13,7665,1994,3,12,5,1
2644,5,1472.1196466850638,34314.94774052096,7,13,7665,1993,9,28,0,1
4273,5,94008.35111388496,77886.39002917561,7,13,7665,1993,9,30,1,2
1658,5,14.1175453328805,30047.5691761286,6,13,7665,1993,9,5,2,2
622,2,10292.213005391603,136985.6414321779,7,13,7665,1993,9,30,6,2
1699,2,139.43448056497,32294.86090033099,7,4,3249,1993,8,11,2,1
1591,0,4294.525111257278,9065.20509267472,3,1,7333,1993,12,10,4,2
2031,4,150.9836765473813,33900.91980890442,3,4,6028,1993,10,11,6,2
1092,5,13.024983657498094,50201.04838941047,3,13,7665,1993,12,10,0,2
733,4,11730.968094223064,21153.272795397163,7,13,7665,1993,8,9,5,2
