account_id,type,operation,amount,balance,k_symbol,bank,account,time_diff
3812,1,2,5080,18383,7,13,7665,65
2112,1,0,6153,7253,5,6,3317,65
462,2,4,3572,46380,1,0,1661,65
415,1,0,5039,10478,5,6,1767,65
443,1,0,12785,33114,7,10,5542,65
1121,1,0,4212,9124,5,11,5586,65
472,1,2,5404,6204,7,13,7665,65
391,1,2,2900,21839,7,13,7665,65
1755,1,0,17632,40164,7,8,5911,65
1756,1,0,3242,10254,7,9,3354,65
2212,1,0,3395,6990,7,9,1503,65
848,1,2,10700,18464,7,13,7665,65
3467,1,0,5081,5881,5,11,2995,65
1832,1,2,3900,22182,7,13,7665,65
3336,1,0,3399,7411,7,3,5199,65
1877,1,0,5298,16336,5,10,1145,65
1520,1,0,4042,4542,5,1,3517,65
4420,1,2,14493,34324,7,13,7665,65
939,1,2,8200,18218,7,13,7665,65
955,1,0,31348,61418,7,9,6728,65
2394,1,0,5544,11588,5,3,413,65
4325,1,0,12710,13510,7,3,6058,65
2899,1,0,3474,4074,7,5,3608,65
1495,1,0,5448,6348,5,4,6612,65
600,1,2,700,23710,7,13,7665,65
1688,1,0,6932,7832,5,11,1328,65
1466,1,2,200,200,7,13,7665,66
790,1,2,16623,16823,7,13,7665,66
462,2,4,7421,38959,0,2,6910,66
2538,1,2,600,600,7,13,7665,66
3863,1,0,27666,55920,7,2,1403,66
3737,1,2,1000,1000,7,13,7665,66
376,1,2,1000,1000,7,13,7665,66
395,1,2,13110,13510,7,13,7665,66
1401,1,0,3151,7011,7,5,7112,66
2563,1,2,700,700,7,13,7665,66
960,1,0,3737,4737,7,11,468,66
1075,1,2,1100,1100,7,13,7665,66
3332,2,5,300,22070,7,13,7665,66
1215,1,2,6774,31429,7,13,7665,66
1215,2,5,2200,29229,7,13,7665,66
3547,1,2,1000,1000,7,13,7665,66
2274,2,5,2500,25486,7,13,7665,66
2860,1,2,22452,46676,7,13,7665,66
902,1,2,16927,16927,7,13,7665,66
902,1,2,500,17427,7,13,7665,66
2332,1,2,400,400,7,13,7665,66
821,1,0,44333,78305,7,12,209,66
4489,1,2,18347,41552,7,13,7665,66
3011,1,0,6303,7303,5,0,4206,66
2308,1,2,5100,20309,7,13,7665,66
883,1,2,18500,19000,7,13,7665,67
973,1,2,19746,44725,7,13,7665,67
3965,1,2,700,700,7,13,7665,67
959,1,0,34483,34783,7,8,3695,67
1080,1,0,48098,85542,7,9,2518,67
848,1,2,7041,25505,7,13,7665,67
2366,1,2,900,900,7,13,7665,67
4242,2,5,700,25540,7,13,7665,67
2785,1,2,10584,30816,7,13,7665,67
3844,1,2,9556,10056,7,13,7665,67
2629,1,2,31986,65221,7,13,7665,67
3547,1,2,4939,5939,7,13,7665,67
199,1,0,49590,84632,7,4,4480,67
1884,1,0,3021,6942,7,10,2976,67
1603,1,0,5439,6239,5,8,7618,67
2505,1,2,14264,42261,7,13,7665,67
1990,2,5,6500,27629,7,13,7665,67
3518,1,0,6242,12984,5,0,971,67
3505,1,0,6540,6940,5,11,6665,67
2022,2,5,28500,51440,7,13,7665,67
2754,1,2,300,300,7,13,7665,67
623,1,2,13851,40508,7,13,7665,67
3311,2,5,3800,30782,7,13,7665,67
3627,1,2,17366,50637,7,13,7665,67
2132,1,2,8700,20484,7,13,7665,68
2260,1,2,5072,24899,7,13,7665,68
4214,2,5,12000,35385,7,13,7665,68
790,1,2,2100,18923,7,13,7665,68
435,1,0,47831,85912,7,0,7344,68
2519,1,2,12015,24465,7,13,7665,68
2519,1,2,1600,26065,7,13,7665,68
1743,1,2,7700,20238,7,13,7665,68
1849,1,2,17980,18680,7,13,7665,68
3863,2,5,14300,41620,7,13,7665,68
3140,1,0,3008,3708,7,1,1956,68
1870,1,2,12200,12800,7,13,7665,68
4063,2,5,14900,43323,7,13,7665,68
2429,1,2,1100,20122,7,13,7665,68
2429,1,2,19022,19022,7,13,7665,68
2563,1,2,17585,18285,7,13,7665,68
960,1,2,11300,16037,7,13,7665,68
840,1,2,11587,11887,7,13,7665,68
2305,1,2,8905,26728,7,13,7665,68
1927,1,2,23524,49963,7,13,7665,68
230,1,2,10100,14872,7,13,7665,68
356,2,5,11900,33150,7,13,7665,68
3414,1,0,6007,18668,5,6,5649,68
4325,1,2,3700,17210,7,13,7665,68
2743,1,2,8300,15228,7,13,7665,68
300,1,2,800,800,7,13,7665,68
300,1,0,5922,6722,5,1,1341,68
2260,2,5,2600,22299,7,13,7665,69
81,1,0,3243,4043,7,9,7205,69
88,1,0,44221,45321,7,3,5262,69
1082,1,2,8200,20570,7,13,7665,69
2111,1,2,400,400,7,13,7665,69
774,1,0,12154,25443,7,8,1565,69
3821,1,2,23736,50272,7,13,7665,69
471,1,2,400,400,7,13,7665,69
1664,1,2,24863,48340,7,13,7665,69
2784,2,5,1900,21182,7,13,7665,69
550,1,0,6207,19570,5,12,2381,69
2879,1,2,20740,21140,7,13,7665,69
2455,1,2,500,500,7,13,7665,69
1646,1,0,4758,9716,5,3,6920,69
2743,1,2,5810,21038,7,13,7665,69
662,1,2,22067,22267,7,13,7665,69
825,2,5,8400,35572,7,13,7665,69
825,1,2,12644,43972,7,13,7665,69
600,1,2,22349,46059,7,13,7665,69
1593,1,2,23116,23316,7,13,7665,69
4087,1,0,32594,61609,7,1,3911,70
103,1,2,200,200,7,13,7665,70
1457,1,0,25609,51649,7,8,3915,70
774,1,2,700,26143,7,13,7665,70
3489,1,2,1000,1000,7,13,7665,70
3816,1,2,20281,43883,7,13,7665,70
2177,1,0,6745,7445,5,2,4783,70
1742,1,2,7429,8329,7,13,7665,70
1272,2,5,2400,30975,7,13,7665,70
2538,1,0,2901,3501,7,4,5359,70
408,1,0,6614,6814,5,1,5501,70
375,1,2,400,400,7,13,7665,70
1162,1,0,6310,13320,5,5,5998,70
2448,1,2,14319,32677,7,13,7665,70
2239,1,0,6434,20151,5,7,2665,70
2361,1,2,14779,42997,7,13,7665,70
2303,1,0,5671,6071,5,10,153,70
1832,1,2,4507,26689,7,13,7665,70
1942,1,2,300,300,7,13,7665,70
2784,1,2,6446,27628,7,13,7665,70
3208,1,2,24784,24984,7,13,7665,70
669,1,2,17477,47570,7,13,7665,70
4184,1,0,20236,21336,7,9,5129,70
1,1,0,20236,21336,7,9,5129,70
1547,1,0,4276,13562,5,10,1281,70
1006,1,2,9650,10450,7,13,7665,70
1002,1,0,25317,26317,7,11,212,70
3415,1,2,15787,15987,7,13,7665,70
2580,1,2,400,400,7,13,7665,70
2459,1,2,4200,20201,7,13,7665,70
3641,1,2,13875,35084,7,13,7665,70
329,2,5,7900,34032,7,13,7665,70
264,1,2,12043,30605,7,13,7665,70
2313,1,2,4391,19994,7,13,7665,70
1591,1,0,4327,9767,5,0,3861,70
153,1,0,6698,14296,5,12,5904,71
103,1,0,6582,6782,5,2,1965,71
114,1,2,200,200,7,13,7665,71
455,1,2,16392,34697,7,13,7665,71
2547,1,2,15263,34048,7,13,7665,71
4469,1,0,42244,42844,7,12,3510,71
4367,1,0,19106,19106,7,10,1119,71
4367,1,2,1100,20206,7,13,7665,71
3882,1,2,18729,42865,7,13,7665,71
1416,1,0,5009,15262,5,0,4173,71
1405,1,0,3098,7196,7,0,1685,71
2629,2,5,18300,46921,7,13,7665,71
706,1,0,5740,6140,5,3,7241,71
2964,1,0,5355,6255,5,1,96,71
2830,1,2,1100,1100,7,13,7665,71
2011,1,0,3076,3676,7,11,3604,71
2001,2,5,27200,55839,7,13,7665,71
2144,1,0,4729,10170,5,0,4585,71
3367,1,2,20203,21103,7,13,7665,71
1556,1,0,5718,17695,5,10,3477,71
3712,1,2,24400,49058,7,13,7665,71
1310,1,2,24419,25519,7,13,7665,71
2332,1,0,3285,3685,7,7,5409,71
2582,1,2,1300,14200,7,13,7665,71
2826,1,2,9658,29139,7,13,7665,71
2459,1,2,14963,35164,7,13,7665,71
2455,1,2,19653,20153,7,13,7665,71
2024,1,2,21431,21931,7,13,7665,71
1641,1,2,13967,45849,7,13,7665,71
2740,1,2,6959,31361,7,13,7665,71
3311,1,2,15914,46696,7,13,7665,71
305,1,2,16646,17646,7,13,7665,71
2385,1,2,700,700,7,13,7665,72
561,1,2,1000,1000,7,13,7665,72
423,1,0,3058,6616,7,9,2312,72
1849,1,2,3000,21680,7,13,7665,72
391,1,2,18497,40336,7,13,7665,72
1871,2,5,7500,34581,7,13,7665,72
1871,1,2,20567,42081,7,13,7665,72
2417,1,0,6148,13412,5,1,306,72
4366,1,0,4470,13853,5,1,2950,72
3571,2,5,5200,30969,7,13,7665,72
2366,1,0,5781,6681,5,12,1900,72
3945,1,2,18654,51006,7,13,7665,72
3335,1,2,19078,19578,7,13,7665,72
536,1,2,1900,2200,7,13,7665,72
533,1,0,5672,5972,5,7,5755,72
4180,1,2,500,500,7,13,7665,72
2955,1,2,600,600,7,13,7665,72
2274,1,2,10737,36223,7,13,7665,72
3507,1,2,15447,35096,7,13,7665,72
733,1,2,24009,47950,7,13,7665,72
2337,1,2,1100,1100,7,13,7665,72
4029,1,0,44749,125825,7,4,6206,72
4029,2,5,51700,74125,7,13,7665,72
4029,2,5,25300,48825,7,13,7665,72
2754,1,2,18146,18446,7,13,7665,72
1973,1,2,12138,32279,7,13,7665,72
462,1,2,5697,44656,7,13,7665,73
4144,1,2,200,200,7,13,7665,73
3687,1,2,500,500,7,13,7665,73
3902,1,2,1400,2200,7,13,7665,73
3571,1,2,10539,41508,7,13,7665,73
2785,2,5,4900,25916,7,13,7665,73
209,1,2,500,500,7,13,7665,73
1714,1,2,3700,23374,7,13,7665,73
3712,2,5,13900,35158,7,13,7665,73
4487,2,5,800,25279,7,13,7665,73
2374,1,2,300,300,7,13,7665,74
4214,1,2,36130,71515,7,13,7665,74
119,1,2,1800,2100,7,13,7665,74
1628,1,2,700,1400,7,13,7665,74
4469,2,5,7000,35844,7,13,7665,74
3642,1,2,900,900,7,13,7665,74
3376,1,2,500,48482,7,13,7665,74
8,1,2,800,12905,7,13,7665,74
1714,1,2,8368,31742,7,13,7665,74
1304,1,2,300,300,7,13,7665,74
1029,1,2,1500,2500,7,13,7665,75
4339,1,2,16549,29857,7,13,7665,75
4214,1,2,7824,79339,7,13,7665,76
119,1,2,600,2700,7,13,7665,76
3253,2,5,10400,34735,7,13,7665,76
4420,2,5,4800,29524,7,13,7665,76
3687,1,2,700,1200,7,13,7665,76
3902,1,2,1500,3700,7,13,7665,76
3844,1,2,40872,50928,7,13,7665,76
536,1,2,1900,4100,7,13,7665,76
513,1,2,13500,14200,7,13,7665,76
4188,1,2,200,200,7,13,7665,76
2022,1,2,22685,74125,7,13,7665,76
3376,1,2,900,49382,7,13,7665,76
3376,2,5,14900,34482,7,13,7665,76
936,1,2,1200,20114,7,13,7665,76
4095,1,2,200,200,7,13,7665,77
106,1,2,800,800,7,13,7665,77
3812,1,2,3500,21883,7,13,7665,77
1131,1,2,600,600,7,13,7665,77
4475,1,2,1100,1100,7,13,7665,77
405,1,2,400,400,7,13,7665,77
381,2,5,5800,26168,7,13,7665,77
3208,1,2,1600,26584,7,13,7665,77
3367,1,2,1400,22503,7,13,7665,77
819,1,2,600,600,7,13,7665,77
2402,1,2,1000,1000,7,13,7665,77
4385,1,2,500,500,7,13,7665,77
88,2,5,11500,33821,7,13,7665,78
1456,1,2,200,200,7,13,7665,78
3490,1,2,700,700,7,13,7665,78
850,1,2,900,900,7,13,7665,78
2628,1,2,500,500,7,13,7665,78
2919,1,2,400,400,7,13,7665,78
2879,1,2,3300,24440,7,13,7665,78
1714,1,2,36574,68316,7,13,7665,78
3415,1,2,3900,19887,7,13,7665,78
3641,2,5,6700,28384,7,13,7665,78
119,1,2,9100,11800,7,13,7665,79
3596,1,2,1800,23550,7,13,7665,79
2523,1,2,200,200,7,13,7665,79
199,2,5,29700,54932,7,13,7665,79
2492,1,2,600,600,7,13,7665,79
1006,1,2,6800,17250,7,13,7665,79
4134,1,2,12801,13101,7,13,7665,79
973,2,5,9600,35125,7,13,7665,80
437,1,2,3100,17500,7,13,7665,80
435,2,5,29400,56512,7,13,7665,80
4049,1,2,300,300,7,13,7665,80
1700,1,2,1100,1100,7,13,7665,80
733,2,5,12600,35350,7,13,7665,80
3993,2,5,16400,37574,7,13,7665,80
2024,1,2,2100,24031,7,13,7665,80
1328,1,2,700,700,7,13,7665,80
4489,2,5,10700,30852,7,13,7665,80
305,1,2,3600,21246,7,13,7665,80
1457,2,5,11900,39749,7,13,7665,81
2547,2,5,4500,29548,7,13,7665,81
3902,1,2,12500,16200,7,13,7665,81
4180,1,2,46824,62273,7,13,7665,81
4180,1,2,14949,15449,7,13,7665,81
2826,2,5,4300,24839,7,13,7665,81
4134,1,2,39703,52804,7,13,7665,81
3594,1,2,200,200,7,13,7665,82
3493,1,2,800,800,7,13,7665,82
596,1,2,200,200,7,13,7665,82
4063,1,2,43050,86373,7,13,7665,82
4259,1,2,200,200,7,13,7665,82
2855,1,2,400,400,7,13,7665,82
3993,1,2,18790,56364,7,13,7665,82
626,1,2,1000,1000,7,13,7665,82
264,2,5,5100,25505,7,13,7665,82
2305,2,5,800,25928,7,13,7665,82
1593,2,5,200,23116,7,13,7665,82
883,1,2,4200,23200,7,13,7665,83
3830,1,2,400,400,7,13,7665,83
3816,2,5,7700,36183,7,13,7665,83
1266,1,2,300,300,7,13,7665,83
2403,1,2,1000,1000,7,13,7665,83
959,2,5,5400,29383,7,13,7665,83
3571,1,2,24226,65734,7,13,7665,83
2363,1,2,38820,39020,7,13,7665,83
2628,1,2,30360,30860,7,13,7665,83
4049,1,2,7651,7951,7,13,7665,83
4339,2,5,1300,28557,7,13,7665,83
1916,1,2,900,900,7,13,7665,83
1636,1,2,1100,1100,7,13,7665,83
4006,2,5,5000,24371,7,13,7665,83
662,1,2,2000,24267,7,13,7665,83
3099,1,2,400,400,7,13,7665,83
3122,1,2,300,300,7,13,7665,84
4095,1,2,23851,24051,7,13,7665,84
4087,2,5,20200,41409,7,13,7665,84
3590,1,2,800,800,7,13,7665,84
462,1,2,49112,93768,7,13,7665,84
455,2,5,4400,30297,7,13,7665,84
462,0,5,5166,88602,7,13,7665,84
4144,1,2,29082,29282,7,13,7665,84
4049,1,2,34681,42632,7,13,7665,84
4179,1,2,900,900,7,13,7665,84
1002,2,5,800,25517,7,13,7665,84
1298,1,2,5200,13726,7,13,7665,84
955,2,5,19000,42418,7,13,7665,84
1332,1,2,400,400,7,13,7665,84
2133,2,5,7600,36193,7,13,7665,85
4095,1,2,21847,45898,7,13,7665,85
1103,1,2,700,700,7,13,7665,85
1664,2,5,10100,38240,7,13,7665,85
1017,1,2,400,400,7,13,7665,85
3897,1,2,700,700,7,13,7665,85
1927,2,5,12200,37763,7,13,7665,85
3208,1,2,9047,35631,7,13,7665,85
1566,1,2,5500,17200,7,13,7665,85
536,1,2,10200,14300,7,13,7665,85
186,1,2,700,23218,7,13,7665,85
2925,1,2,700,700,7,13,7665,85
3408,1,2,300,300,7,13,7665,85
4344,1,2,600,600,7,13,7665,85
1065,1,2,300,300,7,13,7665,85
4040,1,2,9600,16143,7,13,7665,85
4128,2,5,27700,50797,7,13,7665,85
1782,1,2,400,400,7,13,7665,85
4095,1,2,15436,61334,7,13,7665,86
2541,2,5,10200,38272,7,13,7665,86
403,1,2,500,500,7,13,7665,86
472,1,2,9200,15404,7,13,7665,86
4054,1,2,1100,1100,7,13,7665,86
2440,1,2,4300,15800,7,13,7665,86
1076,2,5,14800,34271,7,13,7665,86
4184,1,2,3700,25036,7,13,7665,86
176,1,2,200,200,7,13,7665,86
58,1,2,1100,1100,7,13,7665,86
8,1,2,5800,18705,7,13,7665,86
1,1,2,3700,25036,7,13,7665,86
2001,1,2,18946,74785,7,13,7665,86
4134,1,2,7707,60511,7,13,7665,86
4266,1,2,600,600,7,13,7665,86
1684,1,2,500,500,7,13,7665,86
1742,1,2,6700,15029,7,13,7665,87
3882,2,5,7700,35165,7,13,7665,87
2370,1,2,300,300,7,13,7665,87
2363,2,5,7900,31120,7,13,7665,87
3844,1,2,7256,58184,7,13,7665,87
4121,1,2,700,700,7,13,7665,87
2402,1,2,27331,28331,7,13,7665,87
4329,1,2,10400,11300,7,13,7665,87
2761,2,5,8700,35833,7,13,7665,87
344,1,2,1600,25838,7,13,7665,87
4084,1,2,29849,40249,7,13,7665,88
3726,1,2,400,400,7,13,7665,88
3902,1,2,2793,18993,7,13,7665,88
3945,1,2,13764,64770,7,13,7665,88
2136,1,2,300,300,7,13,7665,88
3507,2,5,5500,29596,7,13,7665,88
2755,1,2,400,400,7,13,7665,88
1973,2,5,3700,28579,7,13,7665,88
939,1,3,65,18284,3,13,7665,89
1006,1,3,25,17275,3,13,7665,89
960,1,3,47,16084,3,13,7665,89
973,1,3,117,35243,3,13,7665,89
959,1,3,27,29410,3,13,7665,89
955,1,3,135,42553,3,13,7665,89
936,1,3,37,20151,3,13,7665,89
1002,1,3,20,25537,3,13,7665,89
2259,2,5,14,47697,6,13,7665,89
1743,1,3,59,20297,3,13,7665,89
1742,1,3,6,15035,3,13,7665,89
1755,1,3,133,40297,3,13,7665,89
1756,1,3,15,10269,3,13,7665,89
2538,1,3,9,3510,3,13,7665,89
2541,1,3,108,38380,3,13,7665,89
2547,1,3,91,29639,3,13,7665,89
2505,1,3,168,42429,3,13,7665,89
2563,1,3,54,18339,3,13,7665,89
2519,1,3,92,26157,3,13,7665,89
4144,1,3,23,29305,3,13,7665,89
4134,1,3,71,60582,3,13,7665,89
4087,1,3,130,41540,3,13,7665,89
536,1,3,14,14314,3,13,7665,89
1401,1,3,13,7025,3,13,7665,89
1457,1,3,125,39873,3,13,7665,89
1416,1,3,21,15283,3,13,7665,89
840,1,3,35,11922,3,13,7665,89
825,1,3,166,35738,3,13,7665,89
901,1,3,16,7264,3,13,7665,89
848,1,3,87,25592,3,13,7665,89
883,1,3,21,23221,3,13,7665,89
821,1,3,294,78599,3,13,7665,89
902,1,3,56,17483,3,13,7665,89
3489,1,2,11726,12726,7,13,7665,89
4128,1,3,191,50988,3,13,7665,89
4095,1,3,42,61376,3,13,7665,89
4180,1,3,75,62348,3,13,7665,89
4084,1,3,10,40259,3,13,7665,89
4367,1,3,48,20254,3,13,7665,89
4339,1,3,23,28627,3,13,7665,89
4338,1,3,157,47354,3,13,7665,89
4420,1,3,100,29625,3,13,7665,89
1298,1,3,11,13737,3,13,7665,89
1272,1,3,160,31135,3,13,7665,89
1310,1,3,65,25584,3,13,7665,89
3821,2,5,12700,37712,7,13,7665,89
462,2,5,100,69568,6,13,7665,89
462,0,5,19168,69668,7,13,7665,89
1029,1,3,5,2505,3,13,7665,89
1628,1,3,3,1403,3,13,7665,89
3571,1,3,185,65920,3,13,7665,89
3596,1,3,34,23584,3,13,7665,89
3641,1,3,99,28484,3,13,7665,89
3712,1,3,126,35285,3,13,7665,89
3627,1,3,178,50815,3,13,7665,89
8,1,3,54,18759,3,13,7665,89
119,1,3,18,11818,3,13,7665,89
4489,1,3,106,30996,3,13,7665,89
356,1,3,124,33275,3,13,7665,89
4366,1,3,20,13873,3,13,7665,89
669,1,3,159,47729,3,13,7665,89
662,1,3,22,24289,3,13,7665,89
623,1,3,158,40667,3,13,7665,89
600,1,3,160,46220,3,13,7665,89
3415,1,3,32,19919,3,13,7665,89
3489,1,3,1,12727,3,13,7665,89
3507,1,3,84,29681,3,13,7665,89
1755,2,5,8600,31697,7,13,7665,89
2879,1,3,39,24479,3,13,7665,89
2860,1,3,172,46849,3,13,7665,89
3844,1,3,110,58294,3,13,7665,89
1547,1,3,20,13582,3,13,7665,89
1591,1,3,22,9790,3,13,7665,89
1556,1,3,25,17721,3,13,7665,89
1593,1,3,24,23140,3,13,7665,89
1664,1,3,107,38347,3,13,7665,89
1714,1,3,166,68483,3,13,7665,89
1610,1,3,50,24871,3,13,7665,89
1641,1,3,173,46022,3,13,7665,89
2455,1,3,51,20204,3,13,7665,89
2417,1,3,30,13442,3,13,7665,89
2429,1,3,59,20181,3,13,7665,89
2402,1,3,11,28342,3,13,7665,89
2448,1,3,110,32787,3,13,7665,89
3253,1,3,187,34923,3,13,7665,89
3812,1,3,70,21954,3,13,7665,89
3208,1,3,52,35683,3,13,7665,89
4040,1,3,10,16153,3,13,7665,89
3547,1,3,18,5957,3,13,7665,89
4325,1,3,48,17258,3,13,7665,89
4242,1,3,79,25619,3,13,7665,89
533,1,3,14,5986,3,13,7665,89
550,1,3,29,19600,3,13,7665,89
472,1,3,8,15412,3,13,7665,89
462,1,3,233,88836,3,13,7665,89
2022,1,3,279,74404,3,13,7665,89
1973,1,3,86,28665,3,13,7665,89
2024,1,3,32,24063,3,13,7665,89
1990,1,3,141,27771,3,13,7665,89
3945,2,5,14,64955,6,13,7665,89
3821,1,3,140,50412,3,13,7665,89
3816,1,3,110,36293,3,13,7665,89
3376,1,3,174,34657,3,13,7665,89
3785,1,3,115,30120,3,13,7665,89
3687,1,3,2,1202,3,13,7665,89
3332,1,3,99,22169,3,13,7665,89
2459,1,3,115,35279,3,13,7665,89
1460,1,3,234,43221,3,13,7665,89
2001,1,3,237,75022,3,13,7665,89
4006,1,3,122,24493,3,13,7665,89
2582,1,3,37,14237,3,13,7665,89
2132,1,3,60,20544,3,13,7665,89
2073,1,3,24,16239,3,13,7665,89
2144,1,3,22,10193,3,13,7665,89
2133,1,3,24,36217,3,13,7665,89
225,1,2,14500,14802,7,13,7665,89
344,1,3,10,25848,3,13,7665,89
305,1,3,28,21274,3,13,7665,89
300,1,3,2,6724,3,13,7665,89
264,1,3,84,25590,3,13,7665,89
329,1,3,123,34155,3,13,7665,89
2001,2,5,30,74992,6,13,7665,89
1076,1,3,111,34383,3,13,7665,89
1080,1,3,317,85859,3,13,7665,89
1082,1,3,58,20628,3,13,7665,89
1832,1,3,98,26788,3,13,7665,89
1871,1,3,121,34703,3,13,7665,89
1849,1,3,52,21732,3,13,7665,89
1877,1,3,23,16360,3,13,7665,89
1927,1,3,117,37881,3,13,7665,89
3367,1,3,39,22542,3,13,7665,89
3414,1,3,27,18695,3,13,7665,89
3311,1,3,174,46871,3,13,7665,89
3335,1,3,47,19625,3,13,7665,89
3336,1,3,16,7427,3,13,7665,89
706,1,3,15,6155,3,13,7665,89
754,1,3,17,11053,3,13,7665,89
733,1,3,115,35465,3,13,7665,89
790,1,3,56,18979,3,13,7665,89
774,1,3,89,26233,3,13,7665,89
199,1,3,175,55107,3,13,7665,89
225,1,3,2,302,3,13,7665,89
230,1,3,44,14916,3,13,7665,89
186,1,3,15,23233,3,13,7665,89
3993,1,2,39348,95916,7,13,7665,89
2239,1,3,30,20181,3,13,7665,89
2260,1,3,89,22389,3,13,7665,89
2259,1,3,209,47712,3,13,7665,89
2274,1,3,136,36360,3,13,7665,89
2582,1,2,7700,21937,7,13,7665,89
2313,1,3,61,20055,3,13,7665,89
2363,1,3,12,31132,3,13,7665,89
2366,1,3,16,6697,3,13,7665,89
2332,1,3,9,3694,3,13,7665,89
2305,1,3,82,26011,3,13,7665,89
2308,1,3,65,20374,3,13,7665,89
2361,1,3,169,43166,3,13,7665,89
3140,1,3,11,3719,3,13,7665,89
4063,1,3,272,86645,3,13,7665,89
4049,1,3,35,42667,3,13,7665,89
4029,1,3,259,49085,3,13,7665,89
3993,1,3,203,56568,3,13,7665,89
4214,1,3,263,79603,3,13,7665,89
4325,1,3,50,17309,3,13,7665,89
4184,1,3,13,25049,3,13,7665,89
4338,1,3,183,47196,3,13,7665,89
4339,1,3,46,28604,3,13,7665,89
455,1,3,85,30383,3,13,7665,89
381,1,3,92,26260,3,13,7665,89
435,1,3,183,56696,3,13,7665,89
391,1,3,130,40466,3,13,7665,89
443,1,3,122,33236,3,13,7665,89
395,1,3,43,13553,3,13,7665,89
1215,1,3,117,29346,3,13,7665,89
2628,1,3,29,30889,3,13,7665,89
2629,1,3,154,47075,3,13,7665,89
103,1,3,17,6799,3,13,7665,89
81,1,3,11,4054,3,13,7665,89
88,1,3,54,33875,3,13,7665,89
3945,1,3,199,64970,3,13,7665,89
3863,1,3,157,41777,3,13,7665,89
3882,1,3,105,35270,3,13,7665,89
3902,1,3,22,19015,3,13,7665,89
4487,1,3,92,25372,3,13,7665,89
4469,1,3,77,35921,3,13,7665,89
4489,1,3,37,30889,3,13,7665,89
1,1,3,13,25049,3,13,7665,89
2785,1,3,97,26013,3,13,7665,89
2754,1,3,44,18490,3,13,7665,89
2743,1,3,68,21107,3,13,7665,89
2826,1,3,87,24926,3,13,7665,89
2784,1,3,108,27736,3,13,7665,89
2761,1,3,105,35939,3,13,7665,89
2740,1,3,115,31476,3,13,7665,89
2259,2,5,13500,34197,7,13,7665,90
3140,1,2,10600,14319,7,13,7665,90
3224,1,2,300,300,7,13,7665,90
1805,1,2,1000,1000,7,13,7665,90
669,2,5,12900,34829,7,13,7665,90
3201,1,2,800,800,7,13,7665,90
3627,2,5,14700,36115,7,13,7665,90
1628,1,2,11000,12403,7,13,7665,91
3718,1,2,300,300,7,13,7665,91
395,1,2,4800,18353,7,13,7665,91
1029,1,2,12900,15405,7,13,7665,91
3844,2,5,35400,62912,7,13,7665,91
3844,1,2,40018,98312,7,13,7665,91
3335,1,2,1400,21025,7,13,7665,91
4180,1,2,26812,89160,7,13,7665,91
1693,1,2,900,900,7,13,7665,91
2505,2,5,9100,33329,7,13,7665,91
4276,1,2,1100,1100,7,13,7665,91
4084,2,5,7600,32659,7,13,7665,92
1460,2,5,10200,33021,7,13,7665,92
1272,1,2,26968,58103,7,13,7665,92
1870,1,2,8263,21063,7,13,7665,92
2448,2,5,6300,26487,7,13,7665,92
2361,2,5,8300,34866,7,13,7665,92
1610,1,2,500,25371,7,13,7665,92
1718,1,2,8700,19300,7,13,7665,92
2860,2,5,12300,34549,7,13,7665,92
3782,1,2,800,800,7,13,7665,92
1310,1,2,600,26184,7,13,7665,92
1641,2,5,11600,34422,7,13,7665,92
821,2,5,27900,50699,7,13,7665,92
2313,1,2,3300,23355,7,13,7665,92
2380,1,2,12900,13500,7,13,7665,93
1080,2,5,30800,55059,7,13,7665,93
462,2,5,21100,48468,7,13,7665,93
3899,1,2,1000,1000,7,13,7665,93
2628,1,2,23272,54161,7,13,7665,93
3945,2,5,18600,46355,7,13,7665,93
3993,1,2,38655,134571,7,13,7665,93
3993,2,5,60500,74071,7,13,7665,93
4134,2,5,15800,44782,7,13,7665,93
2740,2,5,5100,26376,7,13,7665,93
651,1,2,1100,1100,7,13,7665,93
345,1,2,900,900,7,13,7665,93
2380,1,2,9574,23074,7,13,7665,94
114,1,0,4843,5043,5,0,4523,94
443,2,5,6100,27136,7,13,7665,94
1743,1,2,11538,31835,7,13,7665,94
2541,1,2,24381,62761,7,13,7665,94
3718,1,2,23131,23431,7,13,7665,94
471,1,2,12880,13280,7,13,7665,94
376,1,2,23268,24268,7,13,7665,94
2073,1,0,5123,21362,5,12,4802,94
4063,1,2,41016,127661,7,13,7665,94
4063,2,5,29500,98161,7,13,7665,94
1298,1,2,7626,21363,7,13,7665,94
3762,1,0,4807,10114,5,7,2629,94
1075,1,2,4187,5287,7,13,7665,94
1076,1,2,23330,57713,7,13,7665,94
2224,1,0,3247,6894,7,2,3303,94
840,1,2,5600,17522,7,13,7665,94
4242,1,0,26040,51658,7,5,2787,94
1816,1,0,3191,10373,7,0,1927,94
230,1,0,3972,18888,7,4,989,94
356,1,0,23041,56316,7,11,291,94
1693,1,2,24999,25899,7,13,7665,94
1614,1,0,5224,16472,5,1,7216,94
2277,1,0,4203,8906,5,7,2145,94
58,1,0,5079,6179,5,10,6731,94
1719,1,0,5029,15487,5,10,3106,94
726,1,0,6238,19814,5,10,2397,94
754,1,0,3401,14454,7,4,477,94
3785,2,5,1000,29120,7,13,7665,94
4338,2,5,13000,34354,7,13,7665,94
